candidate_id,status,fpde_mode,method_variant,normalize,lambda_hyb,lambda_grid_mode,anchor_strategy,selection_objective,validation_metric_source,score,mean_combined_score,mean_deletion_drop_auc,mean_insertion_auc,mean_deletion_auc,mean_p0,mean_evidence,mean_exactness_abs_residual,n_eval_samples,n_success,n_error,task_id,dataset_name,selected_lambda
0,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.37071727316418224,0.37071727316418224,0.2813891484557377,0.4600453978726267,0.3356447377436828,0.6170338861994206,0.11214438716510194,6.689554509289875e-17,200,200,0,9985,first-order-theorem-proving,0.0
1,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.1,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.3701127314047602,0.3701127314047602,0.28092604944318855,0.45929941336633184,0.33610783675623196,0.6170338861994206,0.11278539302839226,6.665674956440881e-17,200,200,0,9985,first-order-theorem-proving,0.0
2,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.2,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.3696335183966171,0.3696335183966171,0.2804964662468254,0.458770570546409,0.33653741995259523,0.6170338861994206,0.11342639889168257,6.219851023114841e-17,200,200,0,9985,first-order-theorem-proving,0.0
3,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.3,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.36963125383470796,0.36963125383470796,0.2801474100155734,0.4591150976538425,0.33688647618384704,0.6170338861994206,0.11406740475497287,6.207707958783004e-17,200,200,0,9985,first-order-theorem-proving,0.0
4,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.4,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.36994397634805637,0.36994397634805637,0.28076964851727376,0.4591183041788389,0.3362642376821468,0.6170338861994206,0.11470841061826316,5.899360860928127e-17,200,200,0,9985,first-order-theorem-proving,0.0
5,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.5,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.36954522751546337,0.36954522751546337,0.27975486891864926,0.45933558611227754,0.33727901728077136,0.6170338861994206,0.11534941648155347,5.336876773842647e-17,200,200,0,9985,first-order-theorem-proving,0.0
6,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.6,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.368921208480111,0.368921208480111,0.28013164851770544,0.4577107684425167,0.3369022376817151,0.6170338861994206,0.11599042234484379,6.189493362285248e-17,200,200,0,9985,first-order-theorem-proving,0.0
7,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.7,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.3684673979320861,0.3684673979320861,0.2796033461394968,0.45733144972467543,0.33743054005992384,0.6170338861994206,0.11663142820813409,5.3241916084245666e-17,200,200,0,9985,first-order-theorem-proving,0.0
8,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.8,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.3664299271545136,0.3664299271545136,0.2768075182436797,0.4560523360653476,0.34022636795574085,0.6170338861994206,0.1172724340714244,5.4652734161192427e-17,200,200,0,9985,first-order-theorem-proving,0.0
9,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.9,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.36532199200220716,0.36532199200220716,0.27551612451295865,0.4551278594914556,0.3415177616864619,0.6170338861994206,0.11791343993471472,6.391371806802049e-17,200,200,0,9985,first-order-theorem-proving,0.0
10,ok,hyb_grid,hyb_fpde_grid_validation,l1,1.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.3638625451955753,0.3638625451955753,0.27407187994270815,0.45365321044844253,0.3429620062567123,0.6170338861994206,0.11855444579800502,5.4327202458903654e-17,200,200,0,9985,first-order-theorem-proving,0.0
