candidate_id,status,fpde_mode,method_variant,normalize,lambda_hyb,lambda_grid_mode,anchor_strategy,selection_objective,validation_metric_source,score,mean_combined_score,mean_deletion_drop_auc,mean_insertion_auc,mean_deletion_auc,mean_p0,mean_evidence,mean_exactness_abs_residual,n_eval_samples,n_success,n_error,task_id,dataset_name,selected_lambda
0,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6954044484443074,0.6954044484443074,0.8044303001680925,0.5863785967205224,0.12711089012556878,0.9315411902936613,0.2920288622803773,4.8763076909708046e-17,200,200,0,6,letter,0.0
1,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.1,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6947062155174484,0.6947062155174484,0.8018305215667152,0.5875819094681816,0.1297106687269462,0.9315411902936613,0.2957940292019644,4.7687548354602424e-17,200,200,0,6,letter,0.0
2,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.2,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6913405003071972,0.6913405003071972,0.7978327025367047,0.5848482980776898,0.13370848775695662,0.9315411902936613,0.29955919612355153,5.1235057862975e-17,200,200,0,6,letter,0.0
3,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.3,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.687791675972239,0.687791675972239,0.7958472302009829,0.5797361217434952,0.13569396009267842,0.9315411902936613,0.30332436304513866,3.9638431426070045e-17,200,200,0,6,letter,0.0
4,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.4,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6805934349600866,0.6805934349600866,0.791341903925001,0.5698449659951723,0.14019928636866022,0.9315411902936613,0.3070895299667258,4.7011006198971475e-17,200,200,0,6,letter,0.0
5,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.5,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.673805701246064,0.673805701246064,0.7868937913988424,0.5607176110932857,0.144647398894819,0.9315411902936613,0.3108546968883129,3.93348548177741e-17,200,200,0,6,letter,0.0
6,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.6,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.668225719769485,0.668225719769485,0.7839543695334575,0.5524970700055124,0.14758682076020377,0.9315411902936613,0.3146198638099,4.4539025245704523e-17,200,200,0,6,letter,0.0
7,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.7,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6630887536665413,0.6630887536665413,0.7782766228602895,0.5479008844727933,0.15326456743337186,0.9315411902936613,0.31838503073148716,4.96195966259716e-17,200,200,0,6,letter,0.0
8,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.8,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6595304884717188,0.6595304884717188,0.7729214683778792,0.5461395085655584,0.15861972191578189,0.9315411902936613,0.32215019765307423,5.887326216813538e-17,200,200,0,6,letter,0.0
9,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.9,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6552188868145808,0.6552188868145808,0.7680594570527233,0.5423783165764383,0.16348173324093807,0.9315411902936613,0.3259153645746614,5.046744272485526e-17,200,200,0,6,letter,0.0
10,ok,hyb_grid,hyb_fpde_grid_validation,l1,1.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6484664871323764,0.6484664871323764,0.7610101810460441,0.5359227932187087,0.17053100924761716,0.9315411902936613,0.3296805314962485,4.714436306618719e-17,200,200,0,6,letter,0.0
