candidate_id,status,fpde_mode,method_variant,normalize,lambda_hyb,lambda_grid_mode,anchor_strategy,selection_objective,validation_metric_source,score,mean_combined_score,mean_deletion_drop_auc,mean_insertion_auc,mean_deletion_auc,mean_p0,mean_evidence,mean_exactness_abs_residual,n_eval_samples,n_success,n_error,task_id,dataset_name,selected_lambda
0,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6506853956249299,0.6506853956249299,0.4335087866112133,0.8678620046386464,0.47366559103373423,0.9071743776449475,0.32264571325193303,5.4694005172837176e-17,190,190,0,9957,qsar-biodeg,0.0
1,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.1,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6506528907398736,0.6506528907398736,0.4334362211037578,0.8678695603759896,0.4737381565411898,0.9071743776449475,0.32778242289136605,5.761107964954554e-17,190,190,0,9957,qsar-biodeg,0.0
2,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.2,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6497773615147344,0.6497773615147344,0.4323383245106666,0.8672163985188024,0.474836053134281,0.9071743776449475,0.3329191325307991,5.949188510244672e-17,190,190,0,9957,qsar-biodeg,0.0
3,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.3,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6497056914849827,0.6497056914849827,0.43257191088884783,0.8668394720811176,0.4746024667560998,0.9071743776449475,0.33805584217023205,5.113782204708472e-17,190,190,0,9957,qsar-biodeg,0.0
4,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.4,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6500430562320235,0.6500430562320235,0.43316977850950966,0.866916333954537,0.4740045991354379,0.9071743776449475,0.34319255180966507,4.7777936577824374e-17,190,190,0,9957,qsar-biodeg,0.0
5,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.5,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6494679686808463,0.6494679686808463,0.4322595095163435,0.8666764278453493,0.4749148681286041,0.9071743776449475,0.3483292614490981,4.461891382683503e-17,190,190,0,9957,qsar-biodeg,0.0
6,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.6,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6487444181125436,0.6487444181125436,0.43137179610079623,0.866117040124291,0.47580258154415134,0.9071743776449475,0.35346597108853106,5.447031714567174e-17,190,190,0,9957,qsar-biodeg,0.0
7,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.7,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6485007455372112,0.6485007455372112,0.4310371353455416,0.8659643557288805,0.47613724229940596,0.9071743776449475,0.35860268072796403,5.350252404854784e-17,190,190,0,9957,qsar-biodeg,0.0
8,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.8,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6479207568023699,0.6479207568023699,0.42988336909173036,0.8659581445130093,0.47729100855321727,0.9071743776449475,0.36373939036739716,6.254134637074278e-17,190,190,0,9957,qsar-biodeg,0.0
9,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.9,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6468214323398945,0.6468214323398945,0.4286907546031511,0.8649521100766379,0.4784836230417966,0.9071743776449475,0.3688761000068301,5.618678037453301e-17,190,190,0,9957,qsar-biodeg,0.0
10,ok,hyb_grid,hyb_fpde_grid_validation,l1,1.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6458750543228123,0.6458750543228123,0.42717507495806695,0.8645750336875581,0.4799993026868807,0.9071743776449475,0.3740128096462631,5.582614049400099e-17,190,190,0,9957,qsar-biodeg,0.0
