method,mean_deletion_drop_auc,std_deletion_drop_auc,mean_insertion_auc,std_insertion_auc,mean_combined_score,std_combined_score,mean_runtime_seconds,std_runtime_seconds,completed_instances,completed_tasks,mean_test_accuracy,mean_test_balanced_accuracy
aime,0.5951230083358162,0.2661617767423309,0.9478976599887984,0.07630877380335424,0.7715103341623073,0.12176272509718976,0.013026256776469621,0.006817417398662753,85,1,1.0,1.0
cos_fpde,0.6157754355971483,0.26555754041333873,0.9318349134738454,0.11985265510384935,0.7738051745354968,0.12543189288837286,0.013247389741177158,0.004345227117756598,85,1,1.0,1.0
diff_fpde,0.5881737757124489,0.27394991200380203,0.9135698749940793,0.1459272274826926,0.7508718253532641,0.1282148241451082,0.012330902529411707,0.005410780938356943,85,1,1.0,1.0
hyb_fpde_grid,0.6157754355971483,0.26555754041333873,0.9318349134738454,0.11985265510384935,0.7738051745354968,0.12543189288837286,0.017371688952939352,0.006022569404938094,85,1,1.0,1.0
lime,0.14134961674303848,0.14677884779954067,0.6563066190386433,0.34321850853704094,0.3988281178908409,0.1471660647519285,0.028869167611764075,0.005648465474919959,85,1,1.0,1.0
shap,0.6028630695621545,0.26469981015327265,0.952626703350634,0.11223265360052458,0.7777448864563943,0.13198827844160968,0.2106499056823519,0.02093751083324282,85,1,1.0,1.0
