method,dataset_name,task_id,seed,fold,split_id,mode,config_hash,experiment_config_hash,workflow_run_id,workflow_run_attempt,workflow_name,workflow_ref,workflow_sha,runner_invocation_hash,run_config_hash,job_config_hash,timestamp,git_commit,status,error_message,feature,feature_index,posterior_mean,posterior_std,ci_lower_95,ci_upper_95,ci_width,p_positive,p_negative,sign_confidence,n_explained_instances,n_train,n_test,sensitivity_type,posterior_samples,lambda_hyb
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_payment_plans_stores,49,-0.0005194618613835347,0.0008984257760688439,-0.002197816368222929,0.001276662403812987,0.003474478772035916,0.6324000000000001,0.3676,0.9152,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__own_telephone_none,57,0.0002648724772405334,0.00780449290031387,-0.014357907962918954,0.014912605678705622,0.029270513641624574,0.4782,0.5218,0.7982,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__own_telephone_yes,58,0.00014130323492502012,0.007778532172246219,-0.01426608332995903,0.014698987729598318,0.028965071059557347,0.47479999999999994,0.5252,0.8088,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_female div/dep/mar,36,0.002947131460833018,0.007444331460193347,-0.011320361931386509,0.01706674203522905,0.02838710396661556,0.6794,0.3206,0.955,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_male div/sep,37,-0.000265576587582184,0.0007634937791823429,-0.0016781164804186624,0.001206886481943638,0.0028850029623623008,0.6492,0.3508,0.9251999999999999,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_male mar/wid,38,-5.8717856556141195e-05,0.0016084822824666267,-0.0030782536611868383,0.003020984887393155,0.006099238548579993,0.446,0.5539999999999999,0.6292,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_male single,39,0.0030504490398719454,0.00873457101459009,-0.01315133971622474,0.019500606080680747,0.03265194579690549,0.6182,0.3818,0.9853999999999999,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_car,43,-1.585649134609354e-05,0.007532599492447338,-0.01409422056111357,0.013997463224207135,0.028091683785320707,0.4964,0.5036,0.5396,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_life insurance,44,-3.5382408424627615e-05,0.004338732827081038,-0.007905071567085227,0.008334414962713425,0.016239486529798654,0.5084000000000001,0.4916,0.5496,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_no known property,45,-0.001730391590671425,0.003910632779433867,-0.009031437481111952,0.005693728220755138,0.014725165701867089,0.62,0.38,1.0,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_real estate,46,0.0036747370104898364,0.006256068018033765,-0.008014128538369926,0.015220699463343614,0.023234828001713545,0.48,0.52,1.0,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_business,16,0.0002483145163898543,0.0014254206304955145,-0.002504157746555297,0.0028917083569843893,0.005395866103539686,0.5952000000000001,0.4048,0.7295999999999999,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_domestic appliance,17,1.0266813444132992e-05,0.0002835339468593446,-0.0005374353564034982,0.0005290703680757985,0.0010665057244792968,0.49160000000000004,0.5084000000000001,0.5396,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_education,18,0.0004364467084949952,0.0004792526947322477,-0.0004603819714172466,0.001343724577146226,0.0018041065485634724,0.7106,0.2894,0.9838,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_furniture/equipment,19,0.00033309592778766635,0.0039655223041804594,-0.007321499447285243,0.007934869743947772,0.015256369191233016,0.5670000000000001,0.433,0.6701999999999999,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_new car,20,0.0010321171959530465,0.0057914299200691145,-0.0099118420924129,0.011792460375274228,0.02170430246768713,0.6384000000000001,0.3616,0.998,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_other,21,2.0400103105975903e-05,7.668400013791374e-05,-0.0001266495468057405,0.00016632919798030245,0.00029297874478604295,0.5996,0.4004,0.7328,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_radio/tv,22,0.003842751818254587,0.006220565745304877,-0.007985688319060531,0.015329818494585958,0.02331550681364649,0.4802,0.5197999999999999,0.9998,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_repairs,23,-3.52798604394967e-05,0.00026786381488769906,-0.0005330235836697979,0.00044447680451720884,0.0009775003881870067,0.5624,0.4376,0.6536,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_retraining,24,-1.7800437533540457e-05,4.642673259691005e-05,-0.00010327884793688699,6.969130656282739e-05,0.00017297015449971437,0.36560000000000004,0.6344,0.8104,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_used car,25,0.0016762039389095255,0.002255399691354574,-0.002640873541542564,0.005938465145058136,0.008579338686600699,0.38079999999999997,0.6192,0.998,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_100<=X<500,26,4.056590084437513e-05,0.0019323191555508548,-0.003500979336637058,0.0036555185916260563,0.007156497928263114,0.6022,0.3978,0.7938,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_500<=X<1000,27,-0.00015768398503559594,0.0007061791188943627,-0.001455519203967475,0.0011745700943327187,0.002630089298300194,0.3098,0.6901999999999999,0.9778,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_<100,28,0.00998577683876298,0.0078541821873915,-0.004791199425785105,0.024876459188959726,0.029667658614744834,0.6,0.4,1.0,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_>=1000,29,0.0012421057968426332,0.0009578031518077089,-0.0005458672068803426,0.0030571052690606415,0.0036029724759409844,0.3818,0.6182,0.9878,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_no known savings,30,0.0036753163479306262,0.003964704335277833,-0.003852527262915232,0.011153140862661316,0.015005668125576547,0.44,0.56,1.0,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__age,4,0.018462728150356975,0.025845807076045196,-0.02957147455043874,0.06648306219230349,0.09605453674274222,0.5782,0.4218,0.9873999999999999,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__credit_amount,1,0.03020545807328256,0.026542346214907343,-0.020835292831218547,0.07925682580162821,0.10009211863284677,0.6,0.4,1.0,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__duration,0,0.04860046089714691,0.024757506758236777,0.0015806546000829763,0.09441770499545461,0.09283705039537164,0.58,0.42,1.0,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__existing_credits,5,0.006427137406930289,0.030319987568479125,-0.05103158991177425,0.06413034347022173,0.115161933381996,0.5154,0.48460000000000003,0.8558,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__installment_commitment,2,0.004088436330750418,0.027670317179532288,-0.04813323549246211,0.055235786493327436,0.10336902198578954,0.4596,0.5404,0.9924,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__num_dependents,6,-0.0015994906503857442,0.026653890857590866,-0.05169274572298017,0.048226111285758204,0.09991885700873837,0.5065999999999999,0.49340000000000006,0.5954,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__residence_since,3,5.918042561549763e-05,0.029645820700198274,-0.05420537839730837,0.05567265403984227,0.10987803243715065,0.48699999999999993,0.513,0.6973999999999999,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__checking_status_0<=X<200,7,0.005694654273889864,0.00620009580814345,-0.006076950815707142,0.017152812917203268,0.023229763732910413,0.7395999999999999,0.26039999999999996,0.9992,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__checking_status_<0,8,0.01628790001781628,0.006379764353589524,0.004237097339889936,0.028568208008337866,0.024331110668447932,0.76,0.24,1.0,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__checking_status_>=200,9,3.380040870049967e-05,0.0008281771891447172,-0.0014638622559446496,0.0015450824876245097,0.0030089447435691597,0.38159999999999994,0.6184000000000001,0.7548,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__checking_status_no checking,10,0.039289375931251355,0.006976842564378772,0.026162489907620344,0.05241464138897018,0.026252151481349833,0.68,0.32,1.0,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_all paid,11,-0.00036627204245951687,0.0008095993530697941,-0.0018268804429319265,0.0011510461944225796,0.002977926637354506,0.7398,0.2602,0.9990000000000001,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_critical/other existing credit,12,0.013932286347989466,0.006237472926075818,0.0020979393635022422,0.025383563840270417,0.02328562447676817,0.56,0.44,1.0,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_delayed previously,13,2.117260644446754e-05,0.001578601988412706,-0.002920221560594989,0.0029733491685106105,0.0058935707291055996,0.5492,0.4508,0.6228,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_existing paid,14,0.0026652206764844304,0.008698092921223593,-0.013898224434525035,0.018860287315055506,0.03275851174958054,0.594,0.406,0.8592,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_no credits/all paid,15,0.000609727977772059,0.0006793844541792237,-0.0006367373641112302,0.0019546017922543535,0.0025913391563655835,0.7796,0.22039999999999998,0.9972,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_1<=X<4,31,-0.00040855957099612464,0.007462987645520666,-0.014563357707482237,0.013614110302319493,0.02817746800980173,0.5158,0.4842,0.6706,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_4<=X<7,32,0.0010147945242587617,0.003301494031603216,-0.005143741125532885,0.007174890850503305,0.01231863197603619,0.3638,0.6362,0.9902,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_<1,33,0.003593872902216639,0.004546644735193781,-0.005064008066538796,0.01186513817594455,0.016929146242483345,0.7766,0.2234,0.9954000000000001,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_>=7,34,0.0009157160605478554,0.005284769186186596,-0.009046885407173652,0.010930741835528003,0.019977627242701655,0.41119999999999995,0.5888,0.95,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_unemployed,35,0.00022187463070818134,0.00124633617994632,-0.0021496572078787825,0.0024898514652191375,0.00463950867309792,0.6668000000000001,0.3332,0.7976000000000001,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__foreign_worker_no,59,0.00023577210179795763,0.00044237249179604433,-0.0005975996843222456,0.0011203690285006426,0.0017179687128228882,0.2666,0.7334,0.9862000000000001,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__foreign_worker_yes,60,0.0002294076598935497,0.00047810228359129514,-0.0006557806525425133,0.0011261726770073548,0.0017819533295498683,0.2724,0.7276,0.9772,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__housing_for free,50,0.001213957127502399,0.0019904645619842607,-0.002456857094955338,0.004951438676693714,0.007408295771649052,0.7558,0.24420000000000003,0.991,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__housing_own,51,0.0001703342170962955,0.007224324267989978,-0.013437050302916299,0.013736325039134306,0.027173375342050603,0.62,0.38,1.0,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__housing_rent,52,-0.001505704589220339,0.0049439214790549975,-0.010914734634300266,0.00791226073364351,0.018826995367943775,0.6368,0.3632,0.9936,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_high qualif/self emp/mgmt,53,0.0007169265878982676,0.002670997945822264,-0.004218391999708301,0.005843786160473232,0.010062178160181533,0.685,0.315,0.8818,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_skilled,54,0.0015860550492467148,0.007548994298367342,-0.012838461279410933,0.01571268378355855,0.028551145062969484,0.5984,0.40159999999999996,0.78,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_unemp/unskilled non res,55,1.9952349974296015e-05,0.00035080513479904875,-0.0006588269345114156,0.0007011196196763738,0.0013599465541877895,0.5244,0.4756,0.5532,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_unskilled resident,56,-0.00011373766233804023,0.004162437809814712,-0.00795354273933643,0.007736533263606883,0.015690076002943313,0.46520000000000006,0.5347999999999999,0.596,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_parties_co applicant,40,3.1433306796891754e-05,0.0005497789381189158,-0.0010825139940578734,0.0010469612154643468,0.0021294752095222204,0.7336,0.2664,0.9556,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_parties_guarantor,41,0.00016600186057282243,0.0009634674813503763,-0.0016506832465146718,0.002029170269083336,0.0036798535155980077,0.2818,0.7182,0.9494,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_parties_none,42,-5.3093353981715794e-05,0.001956636870428762,-0.003723318311339213,0.0037046290757685764,0.007427947387107789,0.5489999999999999,0.451,0.6174000000000001,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_payment_plans_bank,47,0.001515083085432597,0.0030400828649104032,-0.004182266395630961,0.007183138868367194,0.011365405263998153,0.7364,0.2636,0.9936,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_payment_plans_none,48,0.0015626218010889792,0.00430515645476875,-0.006664292013337983,0.009709761056732318,0.016374053070070303,0.7001999999999999,0.2998,0.9998,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_payment_plans_stores,49,-0.00017383689582158268,0.0007340587495959275,-0.0015914964681547005,0.0012348217161062061,0.002826318184260907,0.7016,0.2984,0.9164,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__own_telephone_none,57,0.00011265562027622082,0.008121756562811154,-0.015081142900134317,0.015518029962261664,0.03059917286239598,0.4668,0.5332,0.8008,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__own_telephone_yes,58,0.00013202024328519958,0.008070142521456294,-0.015144796081966873,0.01496791534516358,0.030112711427130453,0.4666,0.5334,0.8118000000000001,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_female div/dep/mar,36,0.0035124183427257603,0.007680798807156357,-0.01124989496392691,0.018019070542397354,0.02926896550632426,0.7188,0.2812,0.9548000000000001,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_male div/sep,37,-0.00015202429195608494,0.0008172441325114116,-0.0017540080542337933,0.0013452817773437823,0.0030992898315775753,0.7014,0.2986,0.925,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_male mar/wid,38,0.0002500490247679989,0.0019466768217975133,-0.0032706091382378164,0.004077061305191761,0.007347670443429577,0.4548,0.5452,0.6308,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_male single,39,0.001558244724845208,0.008890946276677133,-0.014960240949915214,0.018316969947686758,0.033277210897601966,0.5786,0.4214,0.985,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_car,43,7.334232388579926e-05,0.007076376301414777,-0.012890050120750183,0.013522851747718783,0.026412901868468966,0.5032,0.4968,0.5396,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_life insurance,44,1.828902447528842e-05,0.004714212264706345,-0.00904196869812544,0.008736357007835432,0.01777832570596087,0.5156000000000001,0.4844,0.55,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_no known property,45,0.001203701385414639,0.003946416525386952,-0.0062878544497165815,0.00859952667767278,0.014887381127389361,0.72,0.28,1.0,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_real estate,46,0.004402170742105435,0.006571770421362996,-0.0076359975178840415,0.016803089693461847,0.02443908721134589,0.46,0.54,1.0,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_business,16,0.0001726675326745835,0.0016585799693064735,-0.002990294697059042,0.0033597058504697603,0.006350000547528802,0.615,0.385,0.7282,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_domestic appliance,17,1.452611173502871e-06,0.00027033069022834865,-0.0005205106493315593,0.0005333786334457555,0.001053889282777315,0.48840000000000006,0.5116,0.5388000000000001,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_education,18,0.0001875134217530177,0.0006497309273266448,-0.0010557171810922357,0.0013741845470788857,0.0024299017281711214,0.7492,0.25079999999999997,0.9840000000000001,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_furniture/equipment,19,0.000386893355415608,0.0035619644284389505,-0.006269945493990464,0.007523148450848962,0.013793093944839428,0.5792,0.4208,0.67,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_new car,20,0.0005189638908781362,0.005789611299809578,-0.010287471889241678,0.011605753628621943,0.021893225517863615,0.659,0.341,0.9982,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_other,21,2.639360503544759e-05,7.703878478968635e-05,-0.00012124096406627055,0.00017280087503676914,0.0002940418391030397,0.6266,0.3734,0.7334,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_radio/tv,22,0.0017016918580467185,0.00613348340022034,-0.009772693407258426,0.013160182989977722,0.022932876397236148,0.41979999999999995,0.5802,0.9998,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_repairs,23,-2.6891160335775573e-06,0.00029227065055905803,-0.0005846972393848505,0.0005483664905546981,0.0011330637299395486,0.5886,0.4114,0.6522,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_retraining,24,-2.2602336024807746e-05,4.6536169185433996e-05,-0.0001082938994229046,6.456109712130406e-05,0.00017285499654420868,0.3312,0.6688,0.81,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_used car,25,0.00259060084352714,0.002374495138002631,-0.001767208446914556,0.007119253678453235,0.008886462125367792,0.36119999999999997,0.6388,0.998,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_100<=X<500,26,-0.000167067466680095,0.0023069390460762128,-0.0045040989072749355,0.004148928199546199,0.008653027106821134,0.614,0.386,0.7932000000000001,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_500<=X<1000,27,9.813463339079911e-05,0.0008761952204658998,-0.0015079623029520747,0.0017872051671723374,0.003295167470124412,0.2724,0.7276,0.9784,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_<100,28,0.008645606322177002,0.007850945131109982,-0.006089774266976489,0.023532315236304217,0.02962208950328071,0.56,0.44,1.0,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_>=1000,29,0.0005705319309074338,0.0007403330100059764,-0.0008495116230649003,0.0019701239483247814,0.0028196355713896813,0.2834,0.7166,0.9878,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_no known savings,30,0.002862274884625895,0.0037042025879860346,-0.00443466881098034,0.009758499045803762,0.014193167856784102,0.38,0.62,1.0,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__age,4,0.013011568482089614,0.02915904849307307,-0.042195062793865666,0.0666793834396713,0.10887444623353697,0.54,0.46,0.9872,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__credit_amount,1,0.01850167274434148,0.02443039108673891,-0.02792831834297649,0.06422007250380117,0.09214839084677767,0.6,0.4,1.0,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__duration,0,0.063688694046703,0.024346464608328167,0.01703623231621372,0.10910145710644045,0.09206522479022672,0.64,0.36,1.0,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__existing_credits,5,0.004765357112585991,0.02999283511931604,-0.05245656879151918,0.06057114895141805,0.11302771774293723,0.484,0.516,0.8556,50,900,100,full_grid,100,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__installment_commitment,2,0.001237709655664464,0.027853304469866166,-0.0511017333478073,0.053074455853468684,0.10417618920127598,0.43799999999999994,0.562,0.9924,50,900,100,full_grid,100,0.25
