method,dataset_name,task_id,seed,fold,split_id,mode,config_hash,experiment_config_hash,workflow_run_id,workflow_run_attempt,workflow_name,workflow_ref,workflow_sha,runner_invocation_hash,run_config_hash,job_config_hash,timestamp,git_commit,status,error_message,sensitivity_type,posterior_samples,lambda_hyb,empirical_reference_coverage_95,mean_posterior_std,mean_ci_width,uncertainty_error_correlation,ci_width_error_correlation,mean_spearman_between_seeds,top_k_jaccard_between_seeds,attribution_distance_to_default,top_k_jaccard_to_default,sign_agreement_to_default,runtime_seconds,n_seeds,n_reference_seeds,n_common_features,sign_confidence_threshold,metric_direction,uncertainty_error_pearson,sign_agreement_at_confidence,median_ci_width,mean_abs_error_to_reference,top_k_jaccard_to_reference
bayesian_hyb_fpde,diabetes,37,2,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,e7fd5a0273e0,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.25,1.0,0.027095202184043637,0.10524408125281196,-0.19047619047619052,-0.1666666666666667,0.9698412698412697,1.0,0.053218774233807054,1.0,0.875,2.451893213999824,10,9,8,0.8,higher_is_better,0.225001122164243,1.0,0.106179307384306,0.010148353662958624,1.0
bayesian_hyb_fpde,diabetes,37,3,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,b0b6007e2116,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.25,1.0,0.02646688139877105,0.10260249766025237,-0.09523809523809526,-0.09523809523809526,0.9698412698412697,1.0,0.052661795235941056,1.0,1.0,2.4813542500002086,10,9,8,0.8,higher_is_better,0.09938751428045763,1.0,0.105288440127557,0.008249823795495152,1.0
bayesian_hyb_fpde,diabetes,37,4,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,dce8b2129358,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.25,1.0,0.026891452492935185,0.10436099208640984,-0.3333333333333334,-0.2380952380952381,0.9698412698412697,1.0,0.051240664353189365,1.0,1.0,2.460928321999802,10,9,8,0.8,higher_is_better,-0.37106935606867436,1.0,0.10625552605502114,0.00597396482766566,1.0
bayesian_hyb_fpde,diabetes,37,5,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,4f616a9e9442,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.25,1.0,0.02657922443681726,0.10330240546239775,-0.2380952380952381,-0.2380952380952381,0.9698412698412697,1.0,0.052574572881402125,1.0,1.0,2.457495475999849,10,9,8,0.8,higher_is_better,-0.03418081906141821,1.0,0.10356584539543108,0.005783513557511098,1.0
bayesian_hyb_fpde,diabetes,37,6,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,2394b15dd45b,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.25,1.0,0.02667887589502744,0.10382117536004046,-0.3333333333333334,-0.3333333333333334,0.9698412698412697,1.0,0.052080631477607026,1.0,1.0,2.471985011000129,10,9,8,0.8,higher_is_better,-0.3321071784793905,1.0,0.10243559480257006,0.006473799942569648,1.0
bayesian_hyb_fpde,diabetes,37,7,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,047b588cb52c,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.25,1.0,0.027316065903806662,0.10626558421092126,-0.11904761904761905,-0.11904761904761905,0.9698412698412697,1.0,0.055423274388297424,1.0,1.0,2.46055912599968,10,9,8,0.8,higher_is_better,0.0104229608927349,1.0,0.10673274946205255,0.01360746318675012,1.0
bayesian_hyb_fpde,diabetes,37,8,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,56e00e1247aa,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.25,1.0,0.026549727274085857,0.10323066755918071,-0.9523809523809524,-0.9761904761904763,0.9698412698412697,1.0,0.051381300579349316,1.0,1.0,2.460291774999405,10,9,8,0.8,higher_is_better,-0.9265500911059883,0.875,0.10221820126640521,0.003704005237497993,1.0
bayesian_hyb_fpde,diabetes,37,9,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,327798ce267b,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.25,1.0,0.026805897022724803,0.10415045638968923,-0.14285714285714288,-0.14285714285714288,0.9698412698412697,1.0,0.04629673049466589,1.0,1.0,2.4812270830000216,10,9,8,0.8,higher_is_better,-0.36893887348734045,0.875,0.10720710817657832,0.00932776977029557,1.0
bayesian_hyb_fpde,wdbc,9946,0,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,ac1fff0f0a8e,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.25,1.0,0.01699220434926382,0.06600787605507205,-0.31835372636262516,-0.32057842046718577,0.9894104560622913,0.7925925925925924,0.18617393243762645,1.0,1.0,2.7852441909999754,10,9,30,0.8,higher_is_better,-0.2643691163702937,1.0,0.06578974625073986,0.004353909909692583,0.6666666666666666
bayesian_hyb_fpde,wdbc,9946,1,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,0da2abc39060,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.25,1.0,0.01689139447629339,0.0656327555987362,-0.2186874304783092,-0.19555061179087874,0.9894104560622913,0.7925925925925924,0.1876413506258213,1.0,1.0,2.7989504320000265,10,9,30,0.8,higher_is_better,-0.12561755814738337,0.9629629629629629,0.0668693489650471,0.007486150421266458,0.6666666666666666
bayesian_hyb_fpde,wdbc,9946,2,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,d3e27aa06565,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.25,1.0,0.01692231989332479,0.06575521310078149,-0.2146829810901001,-0.23648498331479423,0.9894104560622913,0.7925925925925924,0.18378460071710845,1.0,1.0,2.797817668999869,10,9,30,0.8,higher_is_better,-0.2236222005842715,1.0,0.06431265072886595,0.0039010273515129074,0.6666666666666666
bayesian_hyb_fpde,wdbc,9946,3,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,4e540b488887,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.25,1.0,0.016699602250624664,0.06485181611091913,-0.5639599555061179,-0.56440489432703,0.9894104560622913,0.7925925925925924,0.17365331417696125,1.0,1.0,2.8017186569997534,10,9,30,0.8,higher_is_better,-0.5823520167227642,1.0,0.06409196863708361,0.008277752562961383,0.6666666666666666
bayesian_hyb_fpde,wdbc,9946,4,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,eca0e01f47d6,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.25,1.0,0.017157182955519105,0.06666997606255515,-0.5083426028921022,-0.5216907675194661,0.9894104560622913,0.7925925925925924,0.18652366848282,1.0,0.9666666666666667,2.7996726740000213,10,9,30,0.8,higher_is_better,-0.42888112429917247,1.0,0.06526666073816552,0.005268480620293596,1.0
bayesian_hyb_fpde,wdbc,9946,5,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,1e297e084fb7,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.25,0.9,0.01673645200185195,0.06499234122471968,-0.5813125695216907,-0.5830923248053392,0.9894104560622913,0.7925925925925924,0.17357774585751137,1.0,1.0,2.8002676899999415,10,9,30,0.8,higher_is_better,-0.6186608157852995,1.0,0.06451510898775642,0.010041239477045492,0.6666666666666666
bayesian_hyb_fpde,wdbc,9946,6,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,145d419dc9a7,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.25,1.0,0.017232599858442128,0.06690845114538395,-0.37842046718576194,-0.38242491657397104,0.9894104560622913,0.7925925925925924,0.18970345991374174,1.0,1.0,2.807067725998877,10,9,30,0.8,higher_is_better,-0.3855915385136464,1.0,0.06574606744181438,0.008427056950880514,0.6666666666666666
bayesian_hyb_fpde,wdbc,9946,7,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,ef4da98233d2,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.25,1.0,0.016933775383326372,0.06567673741287687,-0.1635150166852058,-0.16173526140155728,0.9894104560622913,0.7925925925925924,0.18038199003491462,1.0,1.0,2.8215423679997684,10,9,30,0.8,higher_is_better,-0.09930554807247027,0.9629629629629629,0.06462879515399203,0.009677112443852628,0.6666666666666666
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,354409438a00,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.25,0.9333333333333333,0.01632533524334168,0.06341069843262691,-0.300111234705228,-0.2996662958843159,0.9894104560622913,0.7925925925925924,0.17487680058252222,1.0,1.0,2.8026458769994633,10,9,30,0.8,higher_is_better,-0.26484195913134123,1.0,0.06354647729142196,0.009160315128384519,0.6666666666666666
bayesian_hyb_fpde,wdbc,9946,9,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,2073eb1cc9ee,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.25,1.0,0.01733140744707166,0.06727581523392694,-0.36240266963292544,-0.3659621802002225,0.9894104560622913,0.7925925925925924,0.18891407333905136,1.0,0.9666666666666667,2.7860662309996087,10,9,30,0.8,higher_is_better,-0.31483950873617794,1.0,0.0668338957809071,0.006878571583448072,0.6666666666666666
bayesian_hyb_fpde,banknote-authentication,10093,0,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,1ceabc0f42ee,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.5,0.75,0.025439600118978025,0.09902384871591735,-0.39999999999999997,-0.39999999999999997,1.0,1.0,0.0,1.0,1.0,2.387038035000103,10,9,4,0.8,higher_is_better,-0.23495895773283482,1.0,0.09552081975433818,0.029226861623560293,1.0
bayesian_hyb_fpde,banknote-authentication,10093,1,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,2dacc157ad9e,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.5,0.75,0.028960433806640422,0.11273900134416681,-0.7999999999999999,-0.7999999999999999,1.0,1.0,0.0,1.0,1.0,2.3735204339999427,10,9,4,0.8,higher_is_better,-0.9222504354247849,0.75,0.12274520876838488,0.03887619922942652,1.0
bayesian_hyb_fpde,banknote-authentication,10093,2,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,4074a5a85ff9,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.5,0.75,0.02679668184650306,0.1040898485586904,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,2.3782721389999324,10,9,4,0.8,higher_is_better,-0.903209736315225,1.0,0.11443573006054186,0.03447806106737733,1.0
bayesian_hyb_fpde,banknote-authentication,10093,3,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,3ccb9efd96d1,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.5,0.5,0.028638525560033483,0.11155082233594832,-0.7999999999999999,-0.7999999999999999,1.0,1.0,0.0,1.0,1.0,2.3836736280001105,10,9,4,0.8,higher_is_better,-0.1846509417262473,1.0,0.11832134023245325,0.05265683380299357,1.0
bayesian_hyb_fpde,banknote-authentication,10093,4,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,49584a00618c,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.5,0.75,0.02466693948975447,0.09601242555938579,-0.7999999999999999,-0.7999999999999999,1.0,1.0,0.0,1.0,1.0,2.3700738020002063,10,9,4,0.8,higher_is_better,-0.9864104286534816,1.0,0.1075488969902332,0.04064274299981037,1.0
bayesian_hyb_fpde,banknote-authentication,10093,5,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,7a8ac4ab3e09,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.5,0.75,0.0313644288162757,0.12211869750693236,-0.7999999999999999,-0.7999999999999999,1.0,1.0,0.0,1.0,1.0,2.3912719839996726,10,9,4,0.8,higher_is_better,-0.9633392870859395,1.0,0.1325992762835412,0.0322178697121905,1.0
bayesian_hyb_fpde,banknote-authentication,10093,6,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,6e677064f61f,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.5,1.0,0.028377162649828237,0.11048117927849671,-0.7999999999999999,-0.7999999999999999,1.0,1.0,0.0,1.0,1.0,2.3870743979996405,10,9,4,0.8,higher_is_better,-0.8354003656510377,1.0,0.1122422084568953,0.004642542996748643,1.0
bayesian_hyb_fpde,banknote-authentication,10093,7,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,13172703bbaa,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.5,0.75,0.026816929430044767,0.10429318308201593,-0.7999999999999999,-0.7999999999999999,1.0,1.0,0.0,1.0,1.0,2.381660095999564,10,9,4,0.8,higher_is_better,-0.9158930272129197,1.0,0.10529548518212173,0.054158797832133565,1.0
bayesian_hyb_fpde,banknote-authentication,10093,8,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,c1837e56c80f,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.5,0.75,0.026797200599539668,0.1043272206825002,-0.39999999999999997,-0.39999999999999997,1.0,1.0,0.0,1.0,1.0,2.36933262700029,10,9,4,0.8,higher_is_better,-0.18932811350422182,1.0,0.10560031013178087,0.028730870559715807,1.0
bayesian_hyb_fpde,banknote-authentication,10093,9,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,6d0b70fd594e,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.5,0.75,0.02617050110097359,0.1017434165068992,-0.7999999999999999,-0.7999999999999999,1.0,1.0,0.0,1.0,1.0,2.3628995339995527,10,9,4,0.8,higher_is_better,-0.7012630163043347,1.0,0.10832131224815003,0.021686617859319766,1.0
bayesian_hyb_fpde,blood-transfusion-service-center,10101,0,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,e48480fcddd9,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.5,1.0,0.04898239721054057,0.19013719166884957,-0.39999999999999997,-0.39999999999999997,0.7155555555555555,1.0,0.0,1.0,1.0,2.370417816000014,10,9,4,0.8,higher_is_better,-0.26747656459164826,1.0,0.18881986402947262,0.008483609099435652,1.0
bayesian_hyb_fpde,blood-transfusion-service-center,10101,1,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,30c93624283d,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.5,1.0,0.04689794299953412,0.18213648465258384,-0.7999999999999999,-0.7999999999999999,0.7155555555555555,1.0,0.0,1.0,1.0,2.364506990999871,10,9,4,0.8,higher_is_better,-0.9825148201938834,1.0,0.17594463888065293,0.009264864195788813,1.0
bayesian_hyb_fpde,blood-transfusion-service-center,10101,2,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,cb674257572c,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.5,1.0,0.0476085557851124,0.18520948908616625,-0.39999999999999997,-0.39999999999999997,0.7155555555555555,1.0,0.0,1.0,1.0,2.375887222000074,10,9,4,0.8,higher_is_better,-0.7555927069439756,1.0,0.1768586639264603,0.0244391658991743,1.0
bayesian_hyb_fpde,blood-transfusion-service-center,10101,3,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,bdabd28dadb0,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.5,1.0,0.04806175241987937,0.1863213531042317,-1.0,-0.7999999999999999,0.7155555555555555,1.0,0.0,1.0,1.0,2.39431810800005,10,9,4,0.8,higher_is_better,-0.9866865866575294,1.0,0.1858017783875323,0.005383265298189894,1.0
bayesian_hyb_fpde,blood-transfusion-service-center,10101,4,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,4d0ae439163b,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.5,1.0,0.04770760378745488,0.18578213976098967,0.39999999999999997,0.39999999999999997,0.7155555555555555,1.0,0.0,1.0,1.0,2.380650863000028,10,9,4,0.8,higher_is_better,-0.1926449870112696,1.0,0.17814881602340182,0.012088376004304938,1.0
bayesian_hyb_fpde,blood-transfusion-service-center,10101,5,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,b486ab6f31bb,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.5,1.0,0.046683290453916365,0.1811861307308561,-0.19999999999999998,-0.19999999999999998,0.7155555555555555,1.0,0.0,1.0,1.0,2.371324824000226,10,9,4,0.8,higher_is_better,-0.23003462088651444,1.0,0.17241046930767134,0.005150573859297552,1.0
bayesian_hyb_fpde,blood-transfusion-service-center,10101,6,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,b19d52f37b83,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.5,1.0,0.0481753363010852,0.18725346458947567,-0.7999999999999999,-0.7999999999999999,0.7155555555555555,1.0,0.0,1.0,1.0,2.3982417649995114,10,9,4,0.8,higher_is_better,-0.9853221213113308,1.0,0.18984267624342166,0.010424892329354254,1.0
bayesian_hyb_fpde,blood-transfusion-service-center,10101,7,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,1778aee6f1a9,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.5,1.0,0.048065266890843006,0.18661153744306289,0.39999999999999997,0.39999999999999997,0.7155555555555555,1.0,0.0,1.0,1.0,2.3725414300002967,10,9,4,0.8,higher_is_better,0.4316904802640767,1.0,0.1899406879940071,0.006800876015150168,1.0
bayesian_hyb_fpde,blood-transfusion-service-center,10101,8,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,659a7116f450,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.5,1.0,0.04814448509574269,0.18652748167867783,-0.39999999999999997,-0.19999999999999998,0.7155555555555555,1.0,0.0,1.0,1.0,2.352361952000251,10,9,4,0.8,higher_is_better,-0.7185025039419244,1.0,0.1849733616059494,0.004916876487795482,1.0
bayesian_hyb_fpde,blood-transfusion-service-center,10101,9,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27180951904,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,618cca24a2bf,618cca24a2bf,17efd4ccb5ad,2026-06-09T03:13:54+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,full_grid,500,0.5,1.0,0.04800873625760847,0.18611060242432936,-0.19999999999999998,-0.19999999999999998,0.7155555555555555,1.0,0.0,1.0,1.0,2.3627981350006166,10,9,4,0.8,higher_is_better,-0.5376892885462166,1.0,0.18277025173376982,0.01658849621236664,1.0
