candidate_id,status,fpde_mode,method_variant,normalize,lambda_hyb,lambda_grid_mode,anchor_strategy,selection_objective,validation_metric_source,score,mean_combined_score,mean_deletion_drop_auc,mean_insertion_auc,mean_deletion_auc,mean_p0,mean_evidence,mean_exactness_abs_residual,n_eval_samples,n_success,n_error,task_id,dataset_name,selected_lambda
0,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.724087603194275,0.724087603194275,0.7847482426017387,0.6634269637868115,0.208565071930914,0.9933133145326528,0.5017967145159037,4.760623319166601e-17,200,200,0,32,pendigits,0.0
1,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.1,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7204180248308941,0.7204180248308941,0.7818819306962678,0.6589541189655208,0.21143138383638513,0.9933133145326528,0.5113525256712119,5.547645676173829e-17,200,200,0,32,pendigits,0.0
2,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.2,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7132124402192956,0.7132124402192956,0.7778420989590658,0.6485827814795257,0.21547121557358714,0.9933133145326528,0.5209083368265202,5.502542865798432e-17,200,200,0,32,pendigits,0.0
3,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.3,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7087818756509909,0.7087818756509909,0.774145319235436,0.643418432066546,0.21916799529721698,0.9933133145326528,0.5304641479818283,4.956104970865738e-17,200,200,0,32,pendigits,0.0
4,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.4,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7019048406427187,0.7019048406427187,0.7669047819134863,0.636904899371951,0.22640853261916635,0.9933133145326528,0.5400199591371365,4.666406150377611e-17,200,200,0,32,pendigits,0.0
5,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.5,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6954601058941355,0.6954601058941355,0.761814759800817,0.6291054519874543,0.23149855473183586,0.9933133145326528,0.5495757702924448,4.381911500317415e-17,200,200,0,32,pendigits,0.0
6,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.6,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6870737197625665,0.6870737197625665,0.7534128768864099,0.6207345626387231,0.23990043764624278,0.9933133145326528,0.559131581447753,6.133114849316001e-17,200,200,0,32,pendigits,0.0
7,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.7,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6778531882147089,0.6778531882147089,0.742718027098241,0.6129883493311767,0.25059528743441173,0.9933133145326528,0.5686873926030611,5.683387788169015e-17,200,200,0,32,pendigits,0.0
8,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.8,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.666036850630181,0.666036850630181,0.7340283844739409,0.5980453167864213,0.2592849300587117,0.9933133145326528,0.5782432037583694,6.389420242891575e-17,200,200,0,32,pendigits,0.0
9,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.9,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6519786761146102,0.6519786761146102,0.72373807611346,0.5802192761157606,0.26957523841919273,0.9933133145326528,0.5877990149136775,7.106294719338991e-17,200,200,0,32,pendigits,0.0
10,ok,hyb_grid,hyb_fpde_grid_validation,l1,1.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6390310351331036,0.6390310351331036,0.7073056893274636,0.5707563809387435,0.28600762520518896,0.9933133145326528,0.5973548260689858,5.950101522600448e-17,200,200,0,32,pendigits,0.0
