task_id,dataset_name,method,deletion_drop_auc,insertion_auc,combined_score,runtime_seconds,attr_l1_norm,mean_abs_exactness_residual,test_accuracy,test_balanced_accuracy,n_features_transformed,n_classes,ok
219,electricity,aime,0.354804593461803,0.6951437452166345,0.5249741693392187,0.004612456300000076,2.783438283676203,,0.8583406884377758,0.8537436386362767,14,2,200
219,electricity,cos_fpde,0.3406345283750254,0.6836726606058074,0.5121535944904164,0.003579203465000376,1.1757486823582735,1.0848960618758951e-16,0.8583406884377758,0.8537436386362767,14,2,200
219,electricity,diff_fpde,0.336358394369311,0.6802401633775996,0.5082992788734554,0.003564011044999589,3.5040495743563906,8.602840662064182e-16,0.8583406884377758,0.8537436386362767,14,2,200
219,electricity,hyb_fpde_grid,0.3406345283750254,0.6836726606058074,0.5121535944904164,0.018407783605000744,1.0,9.787309851461146e-17,0.8583406884377758,0.8537436386362767,14,2,200
219,electricity,lime,0.08843884689351526,0.4505583432720481,0.2694985950827817,0.008849391039998693,0.5091310568371228,,0.8583406884377758,0.8537436386362767,14,2,200
219,electricity,shap,0.17223208901377052,0.4719830823284392,0.32210758567110487,0.06201097821999951,3.092069550765213,,0.8583406884377758,0.8537436386362767,14,2,200
