candidate_id,status,fpde_mode,method_variant,normalize,lambda_hyb,lambda_grid_mode,anchor_strategy,selection_objective,validation_metric_source,score,mean_combined_score,mean_deletion_drop_auc,mean_insertion_auc,mean_deletion_auc,mean_p0,mean_evidence,mean_exactness_abs_residual,n_eval_samples,n_success,n_error,task_id,dataset_name,selected_lambda
0,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6533160307774922,0.6533160307774922,0.595991325423844,0.7106407361311404,0.36345745647167577,0.9594487818955199,0.4006793148912445,5.3046759693198273e-17,200,200,0,146822,segment,1.0
1,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.1,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6534973535164385,0.6534973535164385,0.5952217394482965,0.7117729675845803,0.36422704244722337,0.9594487818955199,0.4133145152788771,6.113165529342269e-17,200,200,0,146822,segment,1.0
2,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.2,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6527388349738331,0.6527388349738331,0.594510835311643,0.7109668346360235,0.3649379465838769,0.9594487818955199,0.42594971566650963,5.3672344346722414e-17,200,200,0,146822,segment,1.0
3,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.3,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6547897194263254,0.6547897194263254,0.5956318143156988,0.7139476245369519,0.3638169675798211,0.9594487818955199,0.4385849160541422,6.257147577848343e-17,200,200,0,146822,segment,1.0
4,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.4,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6565884487154332,0.6565884487154332,0.6001950500182325,0.7129818474126342,0.3592537318772873,0.9594487818955199,0.45122011644177484,4.9231452248221784e-17,200,200,0,146822,segment,1.0
5,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.5,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6535881177157605,0.6535881177157605,0.5990662678075139,0.7081099676240075,0.360382514088006,0.9594487818955199,0.4638553168294074,5.60662627435704e-17,200,200,0,146822,segment,1.0
6,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.6,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6505361030540563,0.6505361030540563,0.5987598804915794,0.7023123256165333,0.36068890140394055,0.9594487818955199,0.47649051721704,4.898859096158503e-17,200,200,0,146822,segment,1.0
7,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.7,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6523924900582695,0.6523924900582695,0.6052103489671397,0.6995746311493991,0.35423843292838014,0.9594487818955199,0.4891257176046725,5.80785419757035e-17,200,200,0,146822,segment,1.0
8,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.8,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6564332161157879,0.6564332161157879,0.6130121945382371,0.6998542376933388,0.3464365873572828,0.9594487818955199,0.5017609179923052,6.078471059822732e-17,200,200,0,146822,segment,1.0
9,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.9,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.657210925353802,0.657210925353802,0.6168534953210691,0.6975683553865345,0.34259528657445076,0.9594487818955199,0.5143961183799377,7.063793994177558e-17,200,200,0,146822,segment,1.0
10,ok,hyb_grid,hyb_fpde_grid_validation,l1,1.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6659931167074071,0.6659931167074071,0.624686952273538,0.7072992811412766,0.3347618296219819,0.9594487818955199,0.5270313187675703,6.435824095873955e-17,200,200,0,146822,segment,1.0
