candidate_id,status,fpde_mode,method_variant,normalize,lambda_hyb,lambda_grid_mode,anchor_strategy,selection_objective,validation_metric_source,score,mean_combined_score,mean_deletion_drop_auc,mean_insertion_auc,mean_deletion_auc,mean_p0,mean_evidence,mean_exactness_abs_residual,n_eval_samples,n_success,n_error,task_id,dataset_name,selected_lambda
0,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6667502836079293,0.6667502836079293,0.40492786471568726,0.9285727025001713,0.4877220396413775,0.8926499043570646,0.43987726531519333,8.390510508604621e-17,125,125,0,29,credit-approval,1.0
1,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.1,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6667408755919704,0.6667408755919704,0.4049177688072988,0.9285639823766418,0.4877321355497659,0.8926499043570646,0.44049080353020664,9.828249325494198e-17,125,125,0,29,credit-approval,1.0
2,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.2,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6667547071938803,0.6667547071938803,0.4049333948912657,0.928576019496495,0.48771650946579903,0.8926499043570646,0.4411043417452201,9.252321131469898e-17,125,125,0,29,credit-approval,1.0
3,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.3,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6667886629522795,0.6667886629522795,0.4050185036260136,0.9285588222785451,0.4876314007310511,0.8926499043570646,0.44171787996023343,8.68749516769185e-17,125,125,0,29,credit-approval,1.0
4,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.4,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.666953747559929,0.666953747559929,0.4051972510600617,0.9287102440597961,0.487452653297003,0.8926499043570646,0.44233141817524696,8.277753482666129e-17,125,125,0,29,credit-approval,1.0
5,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.5,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.666989015022998,0.666989015022998,0.40521988555398486,0.9287581444920112,0.48743001880307985,0.8926499043570646,0.4429449563902604,8.545941732052143e-17,125,125,0,29,credit-approval,1.0
6,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.6,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6670143915208245,0.6670143915208245,0.40522388686022043,0.9288048961814285,0.4874260174968442,0.8926499043570646,0.4435584946052738,9.535428002749314e-17,125,125,0,29,credit-approval,1.0
7,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.7,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6670170008407176,0.6670170008407176,0.4052291055000064,0.9288048961814285,0.48742079885705825,0.8926499043570646,0.4441720328202872,9.151013280472853e-17,125,125,0,29,credit-approval,1.0
8,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.8,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6670724517245394,0.6670724517245394,0.4052576957268572,0.9288872077222213,0.4873922086302075,0.8926499043570646,0.4447855710353006,1.061789545175884e-16,125,125,0,29,credit-approval,1.0
9,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.9,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6670737581077426,0.6670737581077426,0.40526030849326367,0.9288872077222213,0.48738959586380104,0.8926499043570646,0.44539910925031395,8.959846753420208e-17,125,125,0,29,credit-approval,1.0
10,ok,hyb_grid,hyb_fpde_grid_validation,l1,1.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6670799911188299,0.6670799911188299,0.40525819437818605,0.9289017878594735,0.4873917099788786,0.8926499043570646,0.44601264746532737,1.050270981295398e-16,125,125,0,29,credit-approval,1.0
