task_id,dataset_name,method,deletion_drop_auc,insertion_auc,combined_score,runtime_seconds,attr_l1_norm,mean_abs_exactness_residual,test_accuracy,test_balanced_accuracy,n_features_transformed,n_classes,ok
3902,pc4,aime,0.20003766150293265,0.9149094691802917,0.5574735653416122,0.004056748828766777,7.974793416476096,,0.9246575342465754,0.8138020833333333,37,2,146
3902,pc4,cos_fpde,0.20000476078876428,0.915895919251157,0.5579503400199606,0.0029865016027399408,1.4475125173702164,1.0339427183527517e-16,0.9246575342465754,0.8138020833333333,37,2,146
3902,pc4,diff_fpde,0.20154062844907286,0.9184861922248011,0.560013410336937,0.002963630712329259,19.97079547890767,3.696339277277265e-15,0.9246575342465754,0.8138020833333333,37,2,146
3902,pc4,hyb_fpde_grid,0.20744704799227182,0.9194327928182515,0.5634399204052617,0.004684443821918369,0.9932927142508496,7.032759078292275e-17,0.9246575342465754,0.8138020833333333,37,2,146
3902,pc4,lime,0.0265087173913001,0.7078947231739409,0.3672017202826205,0.009222104636986618,0.40633603989215833,,0.9246575342465754,0.8138020833333333,37,2,146
3902,pc4,shap,0.05166666664686527,0.6146026494136596,0.33313465803026243,0.04805208813013694,4.871974956794774,,0.9246575342465754,0.8138020833333333,37,2,146
