method,mean_deletion_drop_auc,std_deletion_drop_auc,mean_insertion_auc,std_insertion_auc,mean_combined_score,std_combined_score,mean_runtime_seconds,std_runtime_seconds,completed_instances,completed_tasks,mean_test_accuracy,mean_test_balanced_accuracy
aime,0.8428280624099052,0.10526473876396898,0.9499627728340672,0.04991097795021274,0.8963954176219862,0.07303271061350416,0.03348255790000138,0.008186711104464709,200,1,0.945,0.945
cos_fpde,0.8341666539935139,0.1204672521870812,0.9075636656296346,0.09250974942341689,0.8708651598115742,0.09158617208437372,0.01398574282500121,0.005436134729895833,200,1,0.945,0.945
diff_fpde,0.7249524031292299,0.1793007085292964,0.8239146483657833,0.14472123591755195,0.7744335257475066,0.14920241323572384,0.02296134747999858,0.0055506042805256,200,1,0.945,0.945
hyb_fpde_grid,0.8341666539935139,0.1204672521870812,0.9075636656296346,0.09250974942341689,0.8708651598115742,0.09158617208437372,0.015141293250000132,0.0028945084084997445,200,1,0.945,0.945
lime,0.3824516445123116,0.2472341361599152,0.5678554059861071,0.280760898152358,0.47515352524920934,0.23721584193732742,0.10817959130999853,0.049115693679773115,200,1,0.945,0.945
shap,0.8789081290131895,0.10129736787071415,0.9679200166457417,0.032973785775451465,0.9234140728294656,0.06457955964759701,0.5455321023749972,0.01692859028605311,200,1,0.945,0.945
