method,mean_deletion_drop_auc,std_deletion_drop_auc,mean_insertion_auc,std_insertion_auc,mean_combined_score,std_combined_score,mean_runtime_seconds,std_runtime_seconds,completed_instances,completed_tasks,mean_test_accuracy,mean_test_balanced_accuracy
aime,0.34818016118997286,0.21174033587791066,0.9457545606638453,0.07168050614357255,0.6469673609269091,0.10308965863573236,0.024373718150001337,0.006201958878300518,200,1,0.964897011894401,0.9571289226899578
cos_fpde,0.3583034436023902,0.21485571576104184,0.9478643252349065,0.07057035056409527,0.6530838844186484,0.10517971968169658,0.019689836229997867,0.004385830776396745,200,1,0.964897011894401,0.9571289226899578
diff_fpde,0.3543422875739758,0.2106210436904802,0.9478090305619215,0.07065448941341243,0.6510756590679486,0.10400863620301283,0.02048430825000125,0.0043639263865819415,200,1,0.964897011894401,0.9571289226899578
hyb_fpde_grid,0.3583034436023902,0.21485571576104184,0.9478643252349065,0.07057035056409527,0.6530838844186484,0.10517971968169658,0.0426218006099991,0.0068810917094335265,200,1,0.964897011894401,0.9571289226899578
lime,0.2484929986675697,0.15817492642815317,0.8201071331244211,0.2369921037453596,0.5343000658959954,0.17617909298283257,0.06447723785500002,0.04577451207675749,200,1,0.964897011894401,0.9571289226899578
shap,0.3569423957776483,0.24383278387493004,0.7709236673859052,0.3378149596638982,0.5639330315817768,0.27277456342475637,0.06978533463500142,0.013316949478900943,200,1,0.964897011894401,0.9571289226899578
