task_id,dataset_name,method,deletion_drop_auc,insertion_auc,combined_score,runtime_seconds,attr_l1_norm,mean_abs_exactness_residual,test_accuracy,test_balanced_accuracy,n_features_transformed,n_classes,ok
18,mfeat-morphological,aime,0.5985547577125283,0.5480235006479789,0.5732891291802535,0.005478344284999821,2.9719324926921926,,0.66,0.6599999999999998,6,10,200
18,mfeat-morphological,cos_fpde,0.4976321664480963,0.454482590934448,0.4760573786912722,0.004398476105000384,0.4210073408876812,9.365772046798782e-17,0.66,0.6599999999999998,6,10,200
18,mfeat-morphological,diff_fpde,0.5184808682093458,0.4791430036588739,0.4988119359341099,0.004319983319999494,3.1189857259470104,3.53406540143375e-16,0.66,0.6599999999999998,6,10,200
18,mfeat-morphological,hyb_fpde_grid,0.5184808682093458,0.4791430036588739,0.4988119359341099,0.0077275979900004186,1.0,6.255412854372367e-17,0.66,0.6599999999999998,6,10,200
18,mfeat-morphological,lime,0.5602202886704716,0.4829462924621522,0.5215832905663119,0.056179133069999804,0.307754850167943,,0.66,0.6599999999999998,6,10,200
18,mfeat-morphological,shap,0.6731598462240459,0.6045995126933414,0.6388796794586936,0.5886336493499995,6.8584729138377405,,0.66,0.6599999999999998,6,10,200
