task_id,dataset_name,method,deletion_drop_auc,insertion_auc,combined_score,runtime_seconds,attr_l1_norm,mean_abs_exactness_residual,test_accuracy,test_balanced_accuracy,n_features_transformed,n_classes,ok
9952,phoneme,aime,0.22873464234060262,0.8082880250464983,0.5185113336935504,0.0044675911699994944,2.432785599914695,,0.8724584103512015,0.8527775033751523,5,2,200
9952,phoneme,cos_fpde,0.22952266028844417,0.808772090038453,0.5191473751634486,0.0034146469099996324,1.6263171220312995,9.696236868972364e-17,0.8724584103512015,0.8527775033751523,5,2,200
9952,phoneme,diff_fpde,0.22998589887472692,0.8133614717316054,0.5216736853031663,0.003384280224999472,4.605862371036351,5.365152766501069e-16,0.8724584103512015,0.8527775033751523,5,2,200
9952,phoneme,hyb_fpde_grid,0.2302550011610569,0.8117760997601977,0.5210155504606273,0.006575783514999643,0.9973757170380204,5.3030496660610993e-17,0.8724584103512015,0.8527775033751523,5,2,200
9952,phoneme,lime,0.16767370926509215,0.7843475341787403,0.47601062172191616,0.026003920525000338,0.354189371842264,,0.8724584103512015,0.8527775033751523,5,2,200
9952,phoneme,shap,0.1356243014991444,0.7154454944287262,0.4255348979639353,0.06622320962499999,3.5279253832241597,,0.8724584103512015,0.8527775033751523,5,2,200
