candidate_id,status,fpde_mode,method_variant,normalize,lambda_hyb,lambda_grid_mode,anchor_strategy,selection_objective,validation_metric_source,score,mean_combined_score,mean_deletion_drop_auc,mean_insertion_auc,mean_deletion_auc,mean_p0,mean_evidence,mean_exactness_abs_residual,n_eval_samples,n_success,n_error,task_id,dataset_name,selected_lambda
0,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.536245348190315,0.536245348190315,0.6150013504571752,0.45748934592345486,0.2365342194086852,0.8515355698658602,0.31517129664977855,5.244069067877888e-17,200,200,0,18,mfeat-morphological,0.0
1,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.1,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5342602506902246,0.5342602506902246,0.6136277709835518,0.4548927303968974,0.23790779888230845,0.8515355698658602,0.33827579488487713,6.297046217795809e-17,200,200,0,18,mfeat-morphological,0.0
2,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.2,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.534820674799557,0.534820674799557,0.614168030081432,0.455473319517682,0.23736753978442843,0.8515355698658602,0.3613802931199757,5.898059818321144e-17,200,200,0,18,mfeat-morphological,0.0
3,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.3,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5301802320077067,0.5301802320077067,0.6078454516094687,0.45251501240594477,0.24369011825639167,0.8515355698658602,0.3844847913550742,5.35682609381638e-17,200,200,0,18,mfeat-morphological,0.0
4,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.4,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.52392024824033,0.52392024824033,0.6061874532665219,0.44165304321413823,0.24534811659933844,0.8515355698658602,0.4075892895901728,6.130512764102037e-17,200,200,0,18,mfeat-morphological,0.0
5,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.5,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5146770016500822,0.5146770016500822,0.5951747407159051,0.43417926258425943,0.2563608291499552,0.8515355698658602,0.4306937878252714,5.967448757360216e-17,200,200,0,18,mfeat-morphological,0.0
6,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.6,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5117025858010671,0.5117025858010671,0.5865989020277963,0.4368062695743379,0.264936667838064,0.8515355698658602,0.4537982860603699,7.271960811294776e-17,200,200,0,18,mfeat-morphological,0.0
7,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.7,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5060954304298708,0.5060954304298708,0.5799253949845435,0.43226546587519815,0.27161017488131683,0.8515355698658602,0.47690278429546845,7.088080122841234e-17,200,200,0,18,mfeat-morphological,0.0
8,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.8,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5089634293960056,0.5089634293960056,0.5793487430071758,0.43857811578483535,0.27218682685868445,0.8515355698658602,0.500007282530567,7.913808497406194e-17,200,200,0,18,mfeat-morphological,0.0
9,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.9,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5134253199966003,0.5134253199966003,0.5823038331876372,0.4445468068055635,0.26923173667822303,0.8515355698658602,0.5231117807656656,8.493206138382448e-17,200,200,0,18,mfeat-morphological,0.0
10,ok,hyb_grid,hyb_fpde_grid_validation,l1,1.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.49770826266792695,0.49770826266792695,0.5697229569223634,0.4256935684134905,0.28181261294349685,0.8515355698658602,0.5462162790007641,7.351758091189709e-17,200,200,0,18,mfeat-morphological,0.0
