task_id,dataset_name,method,deletion_drop_auc,insertion_auc,combined_score,runtime_seconds,attr_l1_norm,mean_abs_exactness_residual,test_accuracy,test_balanced_accuracy,n_features_transformed,n_classes,ok
31,credit-g,aime,0.3017476731080345,0.8779120552133379,0.5898298641606862,0.012049708779999264,8.087962544612816,,0.83,0.7738095238095238,61,2,100
31,credit-g,cos_fpde,0.28994470987425947,0.8759250786817425,0.582934894278001,0.009630143770000644,1.2053940191894028,8.623310399080708e-17,0.83,0.7738095238095238,61,2,100
31,credit-g,diff_fpde,0.29199821899496503,0.8763739382226856,0.5841860786088253,0.00934635051999976,4.04365232209722,2.0083587570773887e-15,0.83,0.7738095238095238,61,2,100
31,credit-g,hyb_fpde_grid,0.292139331713915,0.8764152223169578,0.5842772770154363,0.012735156869998149,0.999886470961584,7.229893767002338e-17,0.83,0.7738095238095238,61,2,100
31,credit-g,lime,-0.09390044095901792,0.4965177499362939,0.20130865448863797,0.01898191168000153,0.4188603947754445,,0.83,0.7738095238095238,61,2,100
31,credit-g,shap,0.18645097424263807,0.747469268799076,0.4669601215208571,0.07309816769000121,4.434253738384019,,0.83,0.7738095238095238,61,2,100
