candidate_id,status,fpde_mode,method_variant,normalize,lambda_hyb,lambda_grid_mode,anchor_strategy,selection_objective,validation_metric_source,score,mean_combined_score,mean_deletion_drop_auc,mean_insertion_auc,mean_deletion_auc,mean_p0,mean_evidence,mean_exactness_abs_residual,n_eval_samples,n_success,n_error,task_id,dataset_name,selected_lambda
0,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.851848232145812,0.851848232145812,0.8427213947048366,0.8609750695867874,0.1383578556717967,0.9810792503766333,0.45445762893960207,5.233660727022027e-17,200,200,0,28,optdigits,0.0
1,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.1,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.8488027722839973,0.8488027722839973,0.840343609723433,0.8572619348445611,0.14073564065320027,0.9810792503766333,0.45914524913211907,5.2128440453103054e-17,200,200,0,28,optdigits,0.0
2,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.2,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.8458633131613265,0.8458633131613265,0.8376638281924804,0.8540627981301724,0.14341542218415299,0.9810792503766333,0.4638328693246362,5.904998712225051e-17,200,200,0,28,optdigits,0.0
3,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.3,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.8431816368748719,0.8431816368748719,0.8335212395045837,0.8528420342451599,0.14755801087204976,0.9810792503766333,0.46852048951715325,5.68815827772795e-17,200,200,0,28,optdigits,0.0
4,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.4,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.8404286270341156,0.8404286270341156,0.8317035093742138,0.8491537446940175,0.14937574100241974,0.9810792503766333,0.4732081097096703,4.670742959067553e-17,200,200,0,28,optdigits,0.0
5,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.5,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.8370288980266927,0.8370288980266927,0.8277055887974774,0.8463522072559079,0.15337366157915597,0.9810792503766333,0.4778957299021874,5.1078932750137085e-17,200,200,0,28,optdigits,0.0
6,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.6,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.8325396019632049,0.8325396019632049,0.8220939433558365,0.8429852605705733,0.15898530702079677,0.9810792503766333,0.4825833500947045,5.4019289041917774e-17,200,200,0,28,optdigits,0.0
7,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.7,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.8287844408671483,0.8287844408671483,0.8196715251683011,0.8378973565659956,0.16140772520833238,0.9810792503766333,0.48727097028722155,5.314325368654949e-17,200,200,0,28,optdigits,0.0
8,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.8,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.8243722082542001,0.8243722082542001,0.8155275879631322,0.8332168285452678,0.16555166241350122,0.9810792503766333,0.49195859047973867,5.662137425588298e-17,200,200,0,28,optdigits,0.0
9,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.9,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.8192781587929343,0.8192781587929343,0.8102364103795944,0.8283199072062744,0.17084283999703906,0.9810792503766333,0.49664621067225584,6.699935745091424e-17,200,200,0,28,optdigits,0.0
10,ok,hyb_grid,hyb_fpde_grid_validation,l1,1.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.8111892630960843,0.8111892630960843,0.8022873777148675,0.820091148477301,0.17879187266176583,0.9810792503766333,0.5013338308647728,5.711577044653637e-17,200,200,0,28,optdigits,0.0
