method,mean_deletion_drop_auc,std_deletion_drop_auc,mean_insertion_auc,std_insertion_auc,mean_combined_score,std_combined_score,mean_runtime_seconds,std_runtime_seconds,completed_instances,completed_tasks,mean_test_accuracy,mean_test_balanced_accuracy
aime,0.8044284443401426,0.20948551075677432,0.9225493025175729,0.08544888509754733,0.8634888734288578,0.13276668543405104,0.05875304257407468,0.009042271852770737,108,1,0.8981481481481481,0.898148148148148
cos_fpde,0.7587591162710583,0.24618772797265842,0.6083407625411309,0.22120061029747723,0.6835499394060945,0.18140193274281774,0.017190123518518244,0.0006964770495927,108,1,0.8981481481481481,0.898148148148148
diff_fpde,0.7776628576637101,0.2240506129099212,0.5405063288106207,0.24063178305660635,0.6590845932371653,0.1891049076570972,0.01818676554629714,0.0032673068139060946,108,1,0.8981481481481481,0.898148148148148
hyb_fpde_grid,0.7587591162710583,0.24618772797265842,0.6083407625411309,0.22120061029747723,0.6835499394060945,0.18140193274281774,0.026459702120368276,0.0007942442151667985,108,1,0.8981481481481481,0.898148148148148
lime,0.5555077306462864,0.294716487081538,0.3820117170564305,0.2572707261738111,0.4687597238513584,0.2217031833375924,0.3118739814351867,0.061984441377261355,108,1,0.8981481481481481,0.898148148148148
shap,0.7865909807126438,0.2312010898071288,0.6603557771349331,0.25651139303565335,0.7234733789237885,0.19907348724042814,0.33242587782407423,0.02161036269391159,108,1,0.8981481481481481,0.898148148148148
