candidate_id,status,fpde_mode,method_variant,normalize,lambda_hyb,lambda_grid_mode,anchor_strategy,selection_objective,validation_metric_source,score,mean_combined_score,mean_deletion_drop_auc,mean_insertion_auc,mean_deletion_auc,mean_p0,mean_evidence,mean_exactness_abs_residual,n_eval_samples,n_success,n_error,task_id,dataset_name,selected_lambda
0,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.43430280261001086,0.43430280261001086,0.13040841017149415,0.7381971950485274,0.7569245967054701,0.8873330068769643,0.5002240068180744,8.918213389996765e-17,200,200,0,3917,kc1,0.8
1,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.1,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.43380661991604186,0.43380661991604186,0.1298465237059071,0.7377667161261763,0.7574864831710572,0.8873330068769643,0.5136661166115734,8.791578576250458e-17,200,200,0,3917,kc1,0.8
2,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.2,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.4339689901470124,0.4339689901470124,0.13011306444395787,0.7378249158500672,0.7572199424330066,0.8873330068769643,0.5271082264050723,8.996275946415721e-17,200,200,0,3917,kc1,0.8
3,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.3,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.43380488735149947,0.43380488735149947,0.1301127515793838,0.7374970231236151,0.7572202552975805,0.8873330068769643,0.5405503361985712,8.340550472496488e-17,200,200,0,3917,kc1,0.8
4,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.4,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.43350190697330504,0.43350190697330504,0.12973936765171426,0.7372644462948957,0.7575936392252501,0.8873330068769643,0.55399244599207,1.1737139038459076e-16,200,200,0,3917,kc1,0.8
5,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.5,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.43364895378131296,0.43364895378131296,0.13024711460247285,0.737050792960153,0.7570858922744915,0.8873330068769643,0.5674345557855689,8.045647481580432e-17,200,200,0,3917,kc1,0.8
6,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.6,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.4329864589947917,0.4329864589947917,0.1302582887335328,0.7357146292560506,0.7570747181434316,0.8873330068769643,0.5808766655790677,1.029558382992235e-16,200,200,0,3917,kc1,0.8
7,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.7,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.4349637045392755,0.4349637045392755,0.13197035166416793,0.7379570574143831,0.7553626552127963,0.8873330068769643,0.5943187753725667,1.0408340855860843e-16,200,200,0,3917,kc1,0.8
8,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.8,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.4353224545238301,0.4353224545238301,0.13166548172354706,0.738979427324113,0.7556675251534173,0.8873330068769643,0.6077608851660656,9.10035935497433e-17,200,200,0,3917,kc1,0.8
9,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.9,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.43399991393435405,0.43399991393435405,0.13097419585068534,0.7370256320180227,0.7563588110262789,0.8873330068769643,0.6212029949595644,1.0482066603589856e-16,200,200,0,3917,kc1,0.8
10,ok,hyb_grid,hyb_fpde_grid_validation,l1,1.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.4315311331501304,0.4315311331501304,0.12887435003207834,0.7341879162681826,0.758458656844886,0.8873330068769643,0.6346451047530635,1.0888859258706419e-16,200,200,0,3917,kc1,0.8
