candidate_id,status,fpde_mode,method_variant,normalize,lambda_hyb,lambda_grid_mode,anchor_strategy,selection_objective,validation_metric_source,score,mean_combined_score,mean_deletion_drop_auc,mean_insertion_auc,mean_deletion_auc,mean_p0,mean_evidence,mean_exactness_abs_residual,n_eval_samples,n_success,n_error,task_id,dataset_name,selected_lambda
0,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7724935263657763,0.7724935263657763,0.6013211678510287,0.9436658848805237,0.37540183319850423,0.9767230010495331,0.5271427492113009,7.611812541751192e-17,152,152,0,3549,analcatdata_authorship,0.0
1,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.1,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7696942887994955,0.7696942887994955,0.5992939861008477,0.9400945914981435,0.37742901494868547,0.9767230010495331,0.5286954385638059,7.820664118135242e-17,152,152,0,3549,analcatdata_authorship,0.0
2,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.2,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7685284978213703,0.7685284978213703,0.5981639386908228,0.9388930569519178,0.37855906235871045,0.9767230010495331,0.5302481279163108,8.195427158545693e-17,152,152,0,3549,analcatdata_authorship,0.0
3,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.3,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7650065358146297,0.7650065358146297,0.5960532351485494,0.9339598364807099,0.3806697659009838,0.9767230010495331,0.5318008172688156,8.152059071646272e-17,152,152,0,3549,analcatdata_authorship,0.0
4,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.4,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7637167209082749,0.7637167209082749,0.5953522456723329,0.9320811961442167,0.38137075537720017,0.9767230010495331,0.5333535066213205,7.239046715869005e-17,152,152,0,3549,analcatdata_authorship,0.0
5,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.5,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.761089431348776,0.761089431348776,0.5934076208269434,0.9287712418706087,0.38331538022258976,0.9767230010495331,0.5349061959738254,6.776834210756764e-17,152,152,0,3549,analcatdata_authorship,0.0
6,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.6,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7581776063749327,0.7581776063749327,0.5910607163012856,0.92529449644858,0.3856622847482476,0.9767230010495331,0.5364588853263302,8.472754661613037e-17,152,152,0,3549,analcatdata_authorship,0.0
7,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.7,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7546704694896696,0.7546704694896696,0.586762473809892,0.9225784651694473,0.38996052723964114,0.9767230010495331,0.5380115746788352,7.580285083840758e-17,152,152,0,3549,analcatdata_authorship,0.0
8,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.8,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7524614698743917,0.7524614698743917,0.5835077187441631,0.92141522100462,0.39321528230537,0.9767230010495331,0.5395642640313401,7.858753852352825e-17,152,152,0,3549,analcatdata_authorship,0.0
9,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.9,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.750503732835365,0.750503732835365,0.5806710602243926,0.9203364054463372,0.39605194082514056,0.9767230010495331,0.5411169533838449,8.529817933849116e-17,152,152,0,3549,analcatdata_authorship,0.0
10,ok,hyb_grid,hyb_fpde_grid_validation,l1,1.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7482786000950831,0.7482786000950831,0.5784418905082372,0.918115309681929,0.39828111054129584,0.9767230010495331,0.5426696427363499,8.235371449110947e-17,152,152,0,3549,analcatdata_authorship,0.0
