candidate_id,status,fpde_mode,method_variant,normalize,lambda_hyb,lambda_grid_mode,anchor_strategy,selection_objective,validation_metric_source,score,mean_combined_score,mean_deletion_drop_auc,mean_insertion_auc,mean_deletion_auc,mean_p0,mean_evidence,mean_exactness_abs_residual,n_eval_samples,n_success,n_error,task_id,dataset_name,selected_lambda
0,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.582884279723828,0.582884279723828,0.4626556235749952,0.7031129358726607,0.38162431058302815,0.8442799341580235,0.37488889716109436,7.084176995020286e-17,200,200,0,146817,steel-plates-fault,0.3
1,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.1,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5825835036032375,0.5825835036032375,0.46428312932285093,0.7008838778836242,0.3799968048351725,0.8442799341580235,0.3745164306823313,6.770625726737478e-17,200,200,0,146817,steel-plates-fault,0.3
2,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.2,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5870583403172102,0.5870583403172102,0.470618642550303,0.703498038084117,0.3736612916077204,0.8442799341580235,0.3741439642035683,6.661338147750939e-17,200,200,0,146817,steel-plates-fault,0.3
3,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.3,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5889974779715051,0.5889974779715051,0.4727740049828836,0.7052209509601269,0.3715059291751399,0.8442799341580235,0.3737714977248052,6.711645128554266e-17,200,200,0,146817,steel-plates-fault,0.3
4,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.4,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.582457394606018,0.582457394606018,0.46770418625826493,0.697210602953771,0.37657574789975856,0.8442799341580235,0.3733990312460423,6.6717464886068e-17,200,200,0,146817,steel-plates-fault,0.3
5,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.5,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5735365893688111,0.5735365893688111,0.4581285750873177,0.6889446036503045,0.3861513590707058,0.8442799341580235,0.37302656476727925,6.737665980693919e-17,200,200,0,146817,steel-plates-fault,0.3
6,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.6,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5691821933018518,0.5691821933018518,0.45331884475642203,0.6850455418472815,0.39096108940160135,0.8442799341580235,0.37265409828851614,7.233037953302546e-17,200,200,0,146817,steel-plates-fault,0.3
7,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.7,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5670486610164701,0.5670486610164701,0.44958209328316273,0.6845152287497774,0.3946978408748607,0.8442799341580235,0.37228163180975316,8.076872504148014e-17,200,200,0,146817,steel-plates-fault,0.3
8,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.8,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5656410205877607,0.5656410205877607,0.44673087760555646,0.6845511635699648,0.397549056552467,0.8442799341580235,0.3719091653309901,7.450637329320387e-17,200,200,0,146817,steel-plates-fault,0.3
9,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.9,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5611977173694069,0.5611977173694069,0.4421595609951944,0.6802358737436194,0.402120373162829,0.8442799341580235,0.3715366988522271,8.577340226967323e-17,200,200,0,146817,steel-plates-fault,0.3
10,ok,hyb_grid,hyb_fpde_grid_validation,l1,1.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5485348846499497,0.5485348846499497,0.42743862747014205,0.6696311418297572,0.41684130668788144,0.8442799341580235,0.3711642323734641,7.253854635014267e-17,200,200,0,146817,steel-plates-fault,0.3
