candidate_id,status,fpde_mode,method_variant,normalize,lambda_hyb,lambda_grid_mode,anchor_strategy,selection_objective,validation_metric_source,score,mean_combined_score,mean_deletion_drop_auc,mean_insertion_auc,mean_deletion_auc,mean_p0,mean_evidence,mean_exactness_abs_residual,n_eval_samples,n_success,n_error,task_id,dataset_name,selected_lambda
0,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6024657367941941,0.6024657367941941,0.32566129525974924,0.879270178328639,0.4923467961959724,0.8180080914557218,0.1960745656224588,6.294636879634731e-17,180,180,0,31,credit-g,1.0
1,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.1,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6024050056501873,0.6024050056501873,0.32565482601931584,0.8791551852810588,0.4923532654364059,0.8180080914557218,0.20047861230002945,6.936966433378365e-17,180,180,0,31,credit-g,1.0
2,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.2,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6024094072075253,0.6024094072075253,0.3257162925440257,0.8791025218710249,0.492291798911696,0.8180080914557218,0.20488265897760002,7.549119026654486e-17,180,180,0,31,credit-g,1.0
3,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.3,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6023531347143332,0.6023531347143332,0.3256173673748353,0.879088902053831,0.49239072408088636,0.8180080914557218,0.20928670565517055,6.720005531973211e-17,180,180,0,31,credit-g,1.0
4,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.4,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6022798260683575,0.6022798260683575,0.3253209606781301,0.8792386914585849,0.49268713077759163,0.8180080914557218,0.2136907523327412,6.562193882422543e-17,180,180,0,31,credit-g,1.0
5,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.5,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6021191966969496,0.6021191966969496,0.3249963128450378,0.8792420805488613,0.49301177861068385,0.8180080914557218,0.21809479901031179,5.705794633067048e-17,180,180,0,31,credit-g,1.0
6,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.6,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6021563387717176,0.6021563387717176,0.32512683287717536,0.87918584466626,0.49288125857854637,0.8180080914557218,0.22249884568788234,6.50714050544189e-17,180,180,0,31,credit-g,1.0
7,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.7,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6024130398514289,0.6024130398514289,0.32548097530040565,0.8793451044024522,0.492527116155316,0.8180080914557218,0.22690289236545297,7.851762016413009e-17,180,180,0,31,credit-g,1.0
8,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.8,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6026065569478712,0.6026065569478712,0.325992724610981,0.8792203892847614,0.4920153668447407,0.8180080914557218,0.23130693904302355,6.66471122117645e-17,180,180,0,31,credit-g,1.0
9,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.9,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6026543863822693,0.6026543863822693,0.3260794157555702,0.8792293570089684,0.49192867570015136,0.8180080914557218,0.23571098572059412,7.112366251504909e-17,180,180,0,31,credit-g,1.0
10,ok,hyb_grid,hyb_fpde_grid_validation,l1,1.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6026651314083747,0.6026651314083747,0.32614313574367615,0.8791871270730733,0.4918649557120455,0.8180080914557218,0.2401150323981647,7.593270148456258e-17,180,180,0,31,credit-g,1.0
