task_id,dataset_name,method,deletion_drop_auc,insertion_auc,combined_score,runtime_seconds,attr_l1_norm,mean_abs_exactness_residual,test_accuracy,test_balanced_accuracy,n_features_transformed,n_classes,ok
167140,dna,aime,0.49565474622408295,0.9762654624943624,0.7359601043592227,0.04121926816999917,36.2978010746133,,0.9561128526645768,0.9485069464460714,360,3,200
167140,dna,cos_fpde,0.49446783893834245,0.9502787779258537,0.722373308432098,0.014721823245000678,0.9718367248545485,4.077467530283485e-17,0.9561128526645768,0.9485069464460714,360,3,200
167140,dna,diff_fpde,0.4861794758471899,0.9422833123939747,0.7142313941205822,0.024688093780001454,21.223757899015304,6.526168494502826e-15,0.9561128526645768,0.9485069464460714,360,3,200
167140,dna,hyb_fpde_grid,0.49379560520238314,0.9509990922889968,0.72239734874569,0.020955441619999248,0.9989285157664092,3.421091535060761e-17,0.9561128526645768,0.9485069464460714,360,3,200
167140,dna,lime,0.05873552243458041,0.5575570483094667,0.3081462853720236,0.1782765734800006,1.7449175483794648,,0.9561128526645768,0.9485069464460714,360,3,200
167140,dna,shap,0.49787984776475575,0.9741464828405303,0.7360131653026429,0.19286320215999994,5.779641774029022,,0.9561128526645768,0.9485069464460714,360,3,200
