method,dataset_name,task_id,seed,fold,split_id,mode,config_hash,experiment_config_hash,workflow_run_id,workflow_run_attempt,workflow_name,workflow_ref,workflow_sha,runner_invocation_hash,run_config_hash,job_config_hash,timestamp,git_commit,status,error_message,train_fraction,training_size,mean_posterior_std,mean_ci_width,median_ci_width,mean_sign_confidence,attribution_distance_to_full_train,top_k_jaccard_to_full_train,n_features,n_explained_instances,metric_direction,uncertainty_decrease_slope,uncertainty_decrease_rate
bootstrap_fpde,blood-transfusion-service-center,10101,3,openml_repeat0_fold0_sample0,train_fraction_0.5,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,0fda5079a7c7,2026-06-09T04:02:15+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.5,336,0.06064615797476601,0.21925825020886386,0.20695148133081326,0.9451,0.02310533026677636,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.39362189176528267,0.39362189176528267
bootstrap_fpde,blood-transfusion-service-center,10101,3,openml_repeat0_fold0_sample0,train_fraction_0.75,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,7bea67f4e361,2026-06-09T04:02:15+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.75,505,0.05051455639585331,0.18083742065411396,0.170980253948537,0.9632000000000001,0.013678946919056155,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.39362189176528267,0.39362189176528267
bootstrap_fpde,blood-transfusion-service-center,10101,3,openml_repeat0_fold0_sample0,train_fraction_1,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,58657687a940,2026-06-09T04:02:15+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,1.0,673,0.044344322547166706,0.15998059689747743,0.1479831391408848,0.9456,0.0,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.39362189176528267,0.39362189176528267
bayesian_hyb_fpde,blood-transfusion-service-center,10101,4,openml_repeat0_fold0_sample0,train_fraction_0.1,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,c41c5c3a57b7,2026-06-09T04:02:15+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.1,67,0.1437894580987637,0.5597398172228292,0.5704603960253085,0.85523,0.03087436726131059,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.3549216163449048,0.3549216163449048
bayesian_hyb_fpde,blood-transfusion-service-center,10101,4,openml_repeat0_fold0_sample0,train_fraction_0.25,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,23fdeb6eb0fc,2026-06-09T04:02:15+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.25,168,0.08446463235292218,0.3272555663904325,0.2752159238925743,0.91874,0.05225798936555392,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.3549216163449048,0.3549216163449048
bayesian_hyb_fpde,blood-transfusion-service-center,10101,4,openml_repeat0_fold0_sample0,train_fraction_0.5,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,4dba85316985,2026-06-09T04:02:15+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.5,336,0.06692636922069226,0.2603198491166282,0.2560215172636811,0.90013,0.01830551991985662,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.3549216163449048,0.3549216163449048
bayesian_hyb_fpde,blood-transfusion-service-center,10101,4,openml_repeat0_fold0_sample0,train_fraction_0.75,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,6966d2086b2d,2026-06-09T04:02:15+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.75,505,0.056167441153568295,0.21872815019229738,0.21253825508356167,0.97292,0.0035930259762497947,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.3549216163449048,0.3549216163449048
bayesian_hyb_fpde,blood-transfusion-service-center,10101,4,openml_repeat0_fold0_sample0,train_fraction_1,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,b81acbacf649,2026-06-09T04:02:15+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,1.0,673,0.04770760378745488,0.18578213976098967,0.17814881602340182,0.94571,0.0,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.3549216163449048,0.3549216163449048
bootstrap_fpde,blood-transfusion-service-center,10101,4,openml_repeat0_fold0_sample0,train_fraction_0.1,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,0288fbc1db5d,2026-06-09T04:02:15+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.1,67,0.1345560778438334,0.48084810021169044,0.4936839780535871,0.877,0.03485816464893026,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.3068202090041971,0.3068202090041971
bootstrap_fpde,blood-transfusion-service-center,10101,4,openml_repeat0_fold0_sample0,train_fraction_0.25,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,f4f23f976bbf,2026-06-09T04:02:15+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.25,168,0.0802657225282175,0.2891117376924509,0.2362157529727673,0.9259,0.053292601180002674,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.3068202090041971,0.3068202090041971
bootstrap_fpde,blood-transfusion-service-center,10101,4,openml_repeat0_fold0_sample0,train_fraction_0.5,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,62380ea65ab7,2026-06-09T04:02:15+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.5,336,0.06148585654367544,0.22424951949588462,0.20705449200167622,0.9041,0.017623184130890025,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.3068202090041971,0.3068202090041971
bootstrap_fpde,blood-transfusion-service-center,10101,4,openml_repeat0_fold0_sample0,train_fraction_0.75,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,1111b310ee46,2026-06-09T04:02:15+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.75,505,0.051919714244412773,0.1875492311476452,0.17062145728866532,0.9714,0.0024922461515959108,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.3068202090041971,0.3068202090041971
bootstrap_fpde,blood-transfusion-service-center,10101,4,openml_repeat0_fold0_sample0,train_fraction_1,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,165d50ef10c1,2026-06-09T04:02:15+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,1.0,673,0.04463023671704218,0.16214555644290457,0.14582488279760228,0.9460999999999999,0.0,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.3068202090041971,0.3068202090041971
bayesian_hyb_fpde,blood-transfusion-service-center,10101,5,openml_repeat0_fold0_sample0,train_fraction_0.1,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,59069a35be96,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.1,67,0.12382662811521208,0.4807505543530586,0.4750105518628505,0.8623,0.024350760680372625,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.3193082449635643,0.3193082449635643
bayesian_hyb_fpde,blood-transfusion-service-center,10101,5,openml_repeat0_fold0_sample0,train_fraction_0.25,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,eb32ec809ac5,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.25,168,0.09321364068419591,0.36256402017250866,0.36989999356310976,0.9268299999999999,0.05841980101296242,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.3193082449635643,0.3193082449635643
bayesian_hyb_fpde,blood-transfusion-service-center,10101,5,openml_repeat0_fold0_sample0,train_fraction_0.5,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,be2d938ec26d,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.5,336,0.06410183311838596,0.24864582150913284,0.2300322814321178,0.95207,0.005301089783480898,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.3193082449635643,0.3193082449635643
bayesian_hyb_fpde,blood-transfusion-service-center,10101,5,openml_repeat0_fold0_sample0,train_fraction_0.75,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,19c2ad575bbc,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.75,505,0.05333998439913053,0.20704259734197417,0.18952505761983984,0.96552,0.013182923722431584,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.3193082449635643,0.3193082449635643
bayesian_hyb_fpde,blood-transfusion-service-center,10101,5,openml_repeat0_fold0_sample0,train_fraction_1,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,32e87a0beab1,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,1.0,673,0.046683290453916365,0.1811861307308561,0.17241046930767134,0.94584,0.0,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.3193082449635643,0.3193082449635643
bootstrap_fpde,blood-transfusion-service-center,10101,5,openml_repeat0_fold0_sample0,train_fraction_0.1,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,413d65aadabc,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.1,67,0.10892895648146175,0.394120202808802,0.3779079550199466,0.8807999999999999,0.023802934487770266,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.2592472223689531,0.2592472223689531
bootstrap_fpde,blood-transfusion-service-center,10101,5,openml_repeat0_fold0_sample0,train_fraction_0.25,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,d95ca577afc5,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.25,168,0.08702521477356608,0.31934628772797724,0.303826666122726,0.9317000000000001,0.06044205290810816,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.2592472223689531,0.2592472223689531
bootstrap_fpde,blood-transfusion-service-center,10101,5,openml_repeat0_fold0_sample0,train_fraction_0.5,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,cae978c3109c,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.5,336,0.05920450657960881,0.21485312719531266,0.18970597359668553,0.9535,0.005273786813608728,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.2592472223689531,0.2592472223689531
bootstrap_fpde,blood-transfusion-service-center,10101,5,openml_repeat0_fold0_sample0,train_fraction_0.75,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,e0fd0cb0bb51,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.75,505,0.05018099653936972,0.18177368953554726,0.15886965673444772,0.9689,0.013574471123335683,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.2592472223689531,0.2592472223689531
bootstrap_fpde,blood-transfusion-service-center,10101,5,openml_repeat0_fold0_sample0,train_fraction_1,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,c23fdcd62f1b,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,1.0,673,0.04359218590968194,0.1584673485298525,0.14123447682435902,0.9459,0.0,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.2592472223689531,0.2592472223689531
bayesian_hyb_fpde,blood-transfusion-service-center,10101,6,openml_repeat0_fold0_sample0,train_fraction_0.1,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,3dfc6518a7eb,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.1,67,0.1304345048445568,0.5053413695121276,0.47098639850818835,0.88969,0.036476566621683644,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.31875364573173304,0.31875364573173304
bayesian_hyb_fpde,blood-transfusion-service-center,10101,6,openml_repeat0_fold0_sample0,train_fraction_0.25,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,4fecef548961,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.25,168,0.090976538956763,0.3540547638104161,0.36048413203950874,0.97134,0.025566123501886973,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.31875364573173304,0.31875364573173304
bayesian_hyb_fpde,blood-transfusion-service-center,10101,6,openml_repeat0_fold0_sample0,train_fraction_0.5,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,126b6e0515f0,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.5,336,0.06612554873867922,0.25651810644171347,0.2624991436285702,0.92554,0.019393744260176104,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.31875364573173304,0.31875364573173304
bayesian_hyb_fpde,blood-transfusion-service-center,10101,6,openml_repeat0_fold0_sample0,train_fraction_0.75,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,1c7f516bc307,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.75,505,0.05955268868100033,0.23126594510773218,0.24382806195724485,0.9257000000000001,0.01272017011106258,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.31875364573173304,0.31875364573173304
bayesian_hyb_fpde,blood-transfusion-service-center,10101,6,openml_repeat0_fold0_sample0,train_fraction_1,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,52ded1d56ee0,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,1.0,673,0.0481753363010852,0.18725346458947567,0.18984267624342166,0.94576,0.0,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.31875364573173304,0.31875364573173304
bootstrap_fpde,blood-transfusion-service-center,10101,6,openml_repeat0_fold0_sample0,train_fraction_0.1,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,7b12f4098c5b,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.1,67,0.11146701738721022,0.3992509114301298,0.354601308934986,0.9171999999999999,0.035361987677345975,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.24398391925345864,0.24398391925345864
bootstrap_fpde,blood-transfusion-service-center,10101,6,openml_repeat0_fold0_sample0,train_fraction_0.25,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,e44e49a12d70,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.25,168,0.08232808940609052,0.30263518904342246,0.2899554246881383,0.9749,0.029079152324110923,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.24398391925345864,0.24398391925345864
bootstrap_fpde,blood-transfusion-service-center,10101,6,openml_repeat0_fold0_sample0,train_fraction_0.5,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,8b397c501018,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.5,336,0.061989348350916094,0.22558476571701822,0.21512000482678179,0.9274,0.019903579152535596,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.24398391925345864,0.24398391925345864
bootstrap_fpde,blood-transfusion-service-center,10101,6,openml_repeat0_fold0_sample0,train_fraction_0.75,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,e657393838ad,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.75,505,0.05509976982320301,0.19963471626091828,0.19695091695978,0.9288,0.011586851568121304,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.24398391925345864,0.24398391925345864
bootstrap_fpde,blood-transfusion-service-center,10101,6,openml_repeat0_fold0_sample0,train_fraction_1,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,7fbc761ba6db,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,1.0,673,0.044682245983726554,0.16239409469711336,0.15209245133441077,0.9455,0.0,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.24398391925345864,0.24398391925345864
bayesian_hyb_fpde,blood-transfusion-service-center,10101,7,openml_repeat0_fold0_sample0,train_fraction_0.1,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,03e4b7b6d265,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.1,67,0.15810038217842587,0.6182607111744435,0.6166874309824286,0.8552599999999999,0.09218724846479955,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.4104129207297453,0.4104129207297453
bayesian_hyb_fpde,blood-transfusion-service-center,10101,7,openml_repeat0_fold0_sample0,train_fraction_0.25,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,61ca7df7938f,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.25,168,0.08918542086925026,0.34586639848007084,0.3268631547348516,0.93111,0.011900076527779352,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.4104129207297453,0.4104129207297453
bayesian_hyb_fpde,blood-transfusion-service-center,10101,7,openml_repeat0_fold0_sample0,train_fraction_0.5,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,51305bab643f,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.5,336,0.06771284611646725,0.2632627956852201,0.2798781655181514,0.9327699999999999,0.035157651094838586,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.4104129207297453,0.4104129207297453
bayesian_hyb_fpde,blood-transfusion-service-center,10101,7,openml_repeat0_fold0_sample0,train_fraction_0.75,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,551b0cb54b9a,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.75,505,0.055959541038894,0.21736981510854592,0.22450757534666904,0.88195,0.021192623826006896,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.4104129207297453,0.4104129207297453
bayesian_hyb_fpde,blood-transfusion-service-center,10101,7,openml_repeat0_fold0_sample0,train_fraction_1,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,ab988f03b554,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,1.0,673,0.048065266890843006,0.18661153744306289,0.1899406879940071,0.94574,0.0,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.4104129207297453,0.4104129207297453
bootstrap_fpde,blood-transfusion-service-center,10101,7,openml_repeat0_fold0_sample0,train_fraction_0.1,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,c8a23bf5c4de,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.1,67,0.15001132390924876,0.5479338502336044,0.5644225604009927,0.8795999999999999,0.10026421421584905,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.36874102564141037,0.36874102564141037
bootstrap_fpde,blood-transfusion-service-center,10101,7,openml_repeat0_fold0_sample0,train_fraction_0.25,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,d27ba952dffa,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.25,168,0.08339303248614084,0.3028629093222208,0.2764779430225568,0.931,0.012023712427075952,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.36874102564141037,0.36874102564141037
bootstrap_fpde,blood-transfusion-service-center,10101,7,openml_repeat0_fold0_sample0,train_fraction_0.5,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,611ef26f438d,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.5,336,0.06148061041662255,0.2216541829933976,0.2194726173037955,0.9313,0.03491153946247623,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.36874102564141037,0.36874102564141037
bootstrap_fpde,blood-transfusion-service-center,10101,7,openml_repeat0_fold0_sample0,train_fraction_0.75,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,d3a450f05c72,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.75,505,0.0514963539777594,0.1848769036793917,0.17580788514527534,0.8887,0.020214424016715707,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.36874102564141037,0.36874102564141037
bootstrap_fpde,blood-transfusion-service-center,10101,7,openml_repeat0_fold0_sample0,train_fraction_1,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,748b948f8a19,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,1.0,673,0.04415473280451872,0.16099506617052023,0.15286084322638993,0.9454,0.0,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.36874102564141037,0.36874102564141037
bayesian_hyb_fpde,blood-transfusion-service-center,10101,8,openml_repeat0_fold0_sample0,train_fraction_0.1,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,7654e4a954ff,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.1,67,0.11114897555893072,0.43223267562153567,0.4090896118134485,0.86745,0.09029927207970484,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.2967789172250736,0.2967789172250736
bayesian_hyb_fpde,blood-transfusion-service-center,10101,8,openml_repeat0_fold0_sample0,train_fraction_0.25,ieee_full,da0454e88838,da0454e88838,27180949281,1,IEEE Access Bayesian-FPDE experiments,refs/heads/main,a4b1906abee769cab2e501f7d241de34d65e5696,36d6fb7e69fd,36d6fb7e69fd,96f7ec05f2a1,2026-06-09T04:02:16+00:00,a4b1906abee769cab2e501f7d241de34d65e5696,ok,,0.25,168,0.10316705651549382,0.40124254847541974,0.42429780132976624,0.98869,0.02895863200294895,1.0,4,50,lower_is_better_for_uncertainty_widths,-0.2967789172250736,0.2967789172250736
