method,dataset_name,task_id,seed,fold,split_id,mode,config_hash,experiment_config_hash,workflow_run_id,workflow_run_attempt,workflow_name,workflow_ref,workflow_sha,runner_invocation_hash,run_config_hash,job_config_hash,timestamp,git_commit,status,error_message,train_fraction,training_size,feature,feature_index,posterior_mean,posterior_std,ci_width,sign_confidence,n_explained_instances
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__purpose_education,18,5.8331868059641096e-05,0.0015118234445384564,0.005582635497438879,0.6076,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__purpose_furniture/equipment,19,0.0005944617934000948,0.016034976037180695,0.05774997244136177,0.8072,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__purpose_new car,20,-0.0023711654492017927,0.01900606706498677,0.06889974634710946,0.5996,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__purpose_other,21,0.00013238344830903307,0.00022741917484909012,0.0007224139153519108,0.6312,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__purpose_radio/tv,22,0.0072449065871394306,0.025426439831261038,0.09264212866842177,0.96,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__purpose_repairs,23,-0.00023590671031165701,0.00028452813377218624,0.0009794334414093455,0.8728,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__purpose_retraining,24,0.0,0.0,0.0,0.0,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__purpose_used car,25,0.004332728157195645,0.011253420883464897,0.04069388224233765,0.8692,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__savings_status_100<=X<500,26,0.0002496027394405808,0.010062595060590712,0.036043749081067465,0.6712,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__savings_status_500<=X<1000,27,0.00026560118319670875,0.002424730054731271,0.00897884504608306,0.6564,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__savings_status_<100,28,-0.0009603193051803024,0.027883894865172624,0.10051508255716116,0.9279999999999999,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__savings_status_>=1000,29,-0.00013237138096427442,0.0017805297648906336,0.005921553338661295,0.982,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__savings_status_no known savings,30,-0.0010550714965352364,0.010556675579157434,0.0390699233278028,0.8912,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,num__age,4,0.01257965869505026,0.08949273865421363,0.33141874826546724,0.958,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,num__credit_amount,1,0.27230766727633465,0.134061954402396,0.48570874353381016,0.9987999999999999,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,num__duration,0,0.24723652688808076,0.11287181601714381,0.4063773975985979,0.9976,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,num__existing_credits,5,-0.0036122703888845902,0.0932079193283257,0.33846581509935914,0.7088,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,num__installment_commitment,2,0.04206775260737475,0.09920359436023844,0.357526480541401,0.8984000000000001,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,num__num_dependents,6,-0.01114227389222635,0.12928429693846977,0.4661539415863984,0.914,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,num__residence_since,3,0.033097564507986184,0.11414550866677767,0.4130891006482513,0.7636,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__checking_status_0<=X<200,7,0.0017029167825295967,0.015780806284771257,0.05763395635979421,0.882,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__checking_status_<0,8,0.029192884992747758,0.016831445008586386,0.061727295466030806,1.0,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__checking_status_>=200,9,0.0018492139173708678,0.00110946538235549,0.004016913625879378,1.0,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__checking_status_no checking,10,0.027019883664580514,0.017823856160869348,0.06414914544979894,1.0,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__credit_history_all paid,11,0.00014181604335771633,0.00170312665372417,0.006090008575798005,0.9984000000000001,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__credit_history_critical/other existing credit,12,0.01481008859355923,0.013017551652914496,0.047365629500158254,1.0,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__credit_history_delayed previously,13,0.00024164665008352072,0.0053456475920995025,0.019258796919296505,0.5616,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__credit_history_existing paid,14,0.0003524628204919272,0.022699105603433186,0.08175897920099441,0.6568,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__credit_history_no credits/all paid,15,0.002201200964096895,0.0021825439113616622,0.00773404662201891,0.996,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__employment_1<=X<4,31,-0.0003757936512441294,0.019730616808599413,0.07187504884578483,0.7816,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__employment_4<=X<7,32,0.0018538183935264368,0.008742932770587004,0.032002520007721816,0.986,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__employment_<1,33,0.0025942336878442434,0.01073831160046926,0.03905205385631295,0.8623999999999999,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__employment_>=7,34,-0.0004937999275147989,0.014175924807641231,0.0509193344594595,0.57,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__employment_unemployed,35,-5.176198942764761e-05,0.0018467978516054353,0.006673756612196773,0.6064,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__foreign_worker_no,59,0.0017058892720077292,0.0010333622806655853,0.003673786732422026,0.9987999999999999,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__foreign_worker_yes,60,0.001705889272007729,0.001033362280665586,0.0036737867324220267,0.9987999999999999,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__housing_for free,50,0.0001346761614259785,0.003667445735511345,0.013202827563091877,0.938,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__housing_own,51,0.003413771088774879,0.01776676876768609,0.06486942570246348,0.9995999999999999,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__housing_rent,52,0.0011235256568832299,0.01514698985824322,0.055191096514487975,0.9964,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__job_high qualif/self emp/mgmt,53,0.00016266635505810814,0.005816005191151611,0.02084509061796811,0.6376,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__job_skilled,54,0.0003616660697958612,0.018269609210002348,0.06638225941632232,0.6004,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__job_unemp/unskilled non res,55,-3.258213476154896e-05,4.805043523668068e-05,0.00016789044062520054,0.8640000000000001,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__job_unskilled resident,56,0.00010042949298131862,0.011637787729309488,0.042119298188330066,0.5824,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__other_parties_co applicant,40,0.00018677549424474,0.0017678673217957062,0.006391512592820587,0.8776,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__other_parties_guarantor,41,-5.2526848289791396e-05,0.001293727161739049,0.004756931763766748,0.9336,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__other_parties_none,42,-2.314245286822714e-05,0.0043154592372290045,0.01593114781571183,0.5892000000000001,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__other_payment_plans_bank,47,0.0018698179418759594,0.0069674441232681905,0.025253250089944126,0.7868,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__other_payment_plans_none,48,0.0023183730272886512,0.009107101323671145,0.03306049897490102,0.9616,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__other_payment_plans_stores,49,-0.00102414358723913,0.0010017311681843831,0.0039462373351097126,0.9803999999999999,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__own_telephone_none,57,-0.0008685509754646006,0.020363479584379892,0.07326157417234537,0.9059999999999999,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__own_telephone_yes,58,-0.0008685509754646031,0.020363479584379892,0.07326157417234538,0.9059999999999999,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__personal_status_female div/dep/mar,36,0.00089711467943886,0.018764753058810417,0.06822265592107479,0.5924,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__personal_status_male div/sep,37,0.00018792571952268896,0.0005185939532223422,0.001877811781486427,0.754,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__personal_status_male mar/wid,38,-9.813713946572779e-06,0.006343834159212704,0.023447019621653156,0.5548000000000001,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__personal_status_male single,39,0.0012218882940977895,0.021878711350928975,0.07986572452415254,0.6904,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__property_magnitude_car,43,0.0017110369010725174,0.01962682611986389,0.069285562941695,0.6832,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__property_magnitude_life insurance,44,0.0009641864996025312,0.010798984024576897,0.03862444536012903,0.6372,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__property_magnitude_no known property,45,0.002874634920952168,0.007678926494250785,0.027613342207634166,0.9976,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__property_magnitude_real estate,46,0.005734751495994096,0.016154602618750003,0.0585463255416113,0.996,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__purpose_business,16,0.003815454485147652,0.005040333211703789,0.018695873046794886,0.9523999999999999,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__purpose_domestic appliance,17,-0.0004285452128684921,0.00029228400412979484,0.0009917986442787795,0.978,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__purpose_education,18,7.182970534906028e-05,0.0012032581400555633,0.004395423055361973,0.7392,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__purpose_furniture/equipment,19,-0.0013921254656833312,0.008860546878351677,0.032115600286804165,0.774,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__purpose_new car,20,-0.0018946432650067662,0.0149044030913708,0.054996640156027156,0.9364,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__purpose_other,21,7.948467470507514e-05,0.00011401673031861079,0.00039360054470218995,0.86,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__purpose_radio/tv,22,0.0015587168835073998,0.01672379627804369,0.05993847186929841,0.988,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__purpose_repairs,23,5.934843649063796e-05,0.0003148495818076392,0.0011383208257909549,0.6536,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__purpose_retraining,24,2.2311457713630635e-05,8.517705949868574e-05,0.0003030550537288611,0.6048,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__purpose_used car,25,0.0030818402305019406,0.0039660174282397575,0.01429542957446979,0.9152,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__savings_status_100<=X<500,26,-0.0008834214784451949,0.008087174547376124,0.02873233690047166,0.79,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__savings_status_500<=X<1000,27,-0.0003526561207245493,0.0019787707817764478,0.007362784597785113,0.8928,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__savings_status_<100,28,0.0026479361016990494,0.020575895688959355,0.0749956720024352,0.8595999999999999,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__savings_status_>=1000,29,0.0006078256205288328,0.000509003470797654,0.0017903173144481544,0.9531999999999999,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__savings_status_no known savings,30,-0.0008904025219168955,0.007975587227511845,0.028843315566877928,0.8724,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,num__age,4,0.006284041599321655,0.06258850432597436,0.22763654365791602,0.792,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,num__credit_amount,1,0.024961385380338385,0.06420037462390747,0.23269066597778448,0.9968,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,num__duration,0,0.16451897254704073,0.06796176308034585,0.24061742620403456,1.0,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,num__existing_credits,5,0.0011314737849366244,0.07332322895543543,0.2715041330363855,0.7172,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,num__installment_commitment,2,0.015649339109720863,0.05859959420858249,0.21518266644525091,0.9987999999999999,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,num__num_dependents,6,0.0028800227640190168,0.057332866224122425,0.2092113139618009,0.6032,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,num__residence_since,3,0.02939295933882518,0.07700978762024502,0.2801987005545437,0.9643999999999999,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__checking_status_0<=X<200,7,0.0027419292457925813,0.011770143785465894,0.04206396599843014,0.9995999999999999,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__checking_status_<0,8,0.018195337133720003,0.012518375985731224,0.0458061797144734,1.0,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__checking_status_>=200,9,0.00025330481688167443,0.0015234401267231335,0.005716703744621771,0.9296,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__checking_status_no checking,10,0.031038103454646023,0.012842337628356284,0.04550161243286508,1.0,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__credit_history_all paid,11,0.00016235207532120229,0.0010440377494163981,0.003721099672833689,0.9872,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__credit_history_critical/other existing credit,12,0.00638769747514262,0.01047529672158324,0.03777897387276397,1.0,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__credit_history_delayed previously,13,-2.5906019460221197e-05,0.002870552069786106,0.010221824163620991,0.7587999999999999,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__credit_history_existing paid,14,0.0010055692827310222,0.016070668008500735,0.058338311533070356,0.7256,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__credit_history_no credits/all paid,15,0.0011105863559646018,0.0013857384468387351,0.004935090159376226,0.9812000000000001,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__employment_1<=X<4,31,-0.00024279030198646432,0.013403780186061863,0.0490427951989044,0.6175999999999999,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__employment_4<=X<7,32,0.0005833857242866794,0.005837037417716522,0.02137722022939683,0.7859999999999999,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__employment_<1,33,1.685027856801434e-06,0.008550919623874035,0.03129816494280775,0.9723999999999999,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__employment_>=7,34,-0.0009386699091600706,0.010622524207932495,0.03761914124618927,0.9887999999999999,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__employment_unemployed,35,0.0014209143506704743,0.002275010935888184,0.008034419410619376,0.9179999999999999,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__foreign_worker_no,59,0.001296798543903992,0.0010958463036636712,0.0038354664844214674,0.9792000000000001,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__foreign_worker_yes,60,0.001296798543903992,0.0010958463036636716,0.0038354664844214687,0.9792000000000001,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__housing_for free,50,0.004837317701414793,0.003535990590409928,0.012804916659307218,0.9895999999999999,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__housing_own,51,0.00622362113536039,0.013514923865294046,0.048934130738790584,1.0,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__housing_rent,52,-0.0025625851831150115,0.010351851569850063,0.037839748399356034,0.9948,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__job_high qualif/self emp/mgmt,53,0.0010247339330090011,0.005266106533867276,0.01947518415118512,0.7356,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__job_skilled,54,0.0007251859350351962,0.014507149243210988,0.05295994741710954,0.564,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__job_unemp/unskilled non res,55,0.00015176826452371878,0.00024718697779070196,0.0008967136973325235,0.8864,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__job_unskilled resident,56,0.002094335718446615,0.00820891980917341,0.030060684490181896,0.8867999999999999,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__other_parties_co applicant,40,-6.762814727209792e-05,0.0008131588189257117,0.0027560517995884443,0.9159999999999999,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__other_parties_guarantor,41,-5.8998246866829306e-05,0.0014324359138761956,0.005215767228792487,0.6212,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__other_parties_none,42,-0.00019113714105877512,0.0030524966969864066,0.0107188604685549,0.7767999999999999,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__other_payment_plans_bank,47,0.0008839488466721464,0.005831135800888259,0.021598096276398207,0.8504,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__other_payment_plans_none,48,0.00034142691123830024,0.00768188315827019,0.027988964883975388,0.8604,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__other_payment_plans_stores,49,-6.411905240756844e-05,0.0009835979305334232,0.003544988480033644,0.6,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__own_telephone_none,57,3.122046490920322e-05,0.015380720453646605,0.05591859178350903,0.9328,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__own_telephone_yes,58,3.122046490920252e-05,0.015380720453646605,0.05591859178350903,0.9328,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__personal_status_female div/dep/mar,36,0.0051349724535539485,0.013589941664312528,0.04934777060740302,0.9544,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__personal_status_male div/sep,37,0.00016370130818040053,0.0007653561439039499,0.0027552995459698354,0.67,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__personal_status_male mar/wid,38,0.0004554193167860291,0.004934537782043762,0.0185581087633592,0.6064,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__personal_status_male single,39,0.0011716140580265598,0.016176919535589772,0.05985420898654491,0.9520000000000001,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__property_magnitude_car,43,-0.0007334521732413736,0.013997245396398064,0.05115350382025495,0.7104,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__property_magnitude_life insurance,44,0.0007773415974488143,0.010191809174256503,0.037184754352486166,0.698,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__property_magnitude_no known property,45,0.009463906850748716,0.005822300366621774,0.020926637531786668,0.9995999999999999,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__property_magnitude_real estate,46,0.00593208125653362,0.011995823377753855,0.043656999090502156,0.9736,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__purpose_business,16,0.0010291225799757358,0.0035074990345580932,0.012632133966822574,0.7323999999999999,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__purpose_domestic appliance,17,-7.752259066580913e-05,0.00019670887775401373,0.0007030395077159641,0.71,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__purpose_education,18,5.55414344866991e-05,0.0009704573245243395,0.0034566324624005097,0.998,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__purpose_furniture/equipment,19,-0.000430946920748453,0.00715012020428408,0.02588352929038328,0.8008,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__purpose_new car,20,-0.002725718479267467,0.011243389074666316,0.04063645660959375,0.9924,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__purpose_other,21,-2.946599942818839e-05,8.655352505188009e-05,0.00031461893588330647,0.7807999999999999,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__purpose_radio/tv,22,0.004262203307289808,0.010520456152009498,0.03738221195098006,1.0,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__purpose_repairs,23,4.5045449951155057e-05,0.00013818185881447678,0.0005084043564497326,0.7440000000000001,50
