method,dataset_name,task_id,seed,fold,split_id,mode,config_hash,experiment_config_hash,workflow_run_id,workflow_run_attempt,workflow_name,workflow_ref,workflow_sha,runner_invocation_hash,run_config_hash,job_config_hash,timestamp,git_commit,status,error_message,feature,feature_index,posterior_mean,posterior_std,ci_lower_95,ci_upper_95,ci_width,p_positive,p_negative,sign_confidence,n_explained_instances,n_train,n_test
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__housing_for free,50,0.0017473794330121277,0.002725396381768455,-0.0035888015915852577,0.007046077051416314,0.010634878643001573,0.7558,0.24420000000000003,0.9914799999999999,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__housing_own,51,0.0001118463079115714,0.009855604877380185,-0.019364077207718638,0.01935780155172482,0.038721878759443454,0.6200399999999999,0.37996,0.99996,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__housing_rent,52,-0.0021383193595946835,0.0070202382631970916,-0.01568163663247639,0.011516516045356305,0.027198152677832696,0.63808,0.36192,0.9948,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_high qualif/self emp/mgmt,53,0.0008606293401638762,0.0037021722449294436,-0.006387437211306215,0.007997940249032574,0.01438537746033879,0.67864,0.32136000000000003,0.8760800000000001,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_skilled,54,0.002177471068732664,0.010359064731246276,-0.018000023921339234,0.022455215743221763,0.040455239664560994,0.60476,0.39524000000000004,0.7814,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_unemp/unskilled non res,55,2.073799811874102e-05,0.0004983445426515321,-0.0009507375522728996,0.0009624003350142657,0.0019131378872871653,0.51976,0.48024,0.54928,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_unskilled resident,56,-0.00024345742014337718,0.005632908081291366,-0.011136377449596745,0.010650215363741316,0.021786592813338057,0.45452,0.54548,0.60964,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_parties_co applicant,40,9.028629034305015e-05,0.000756849494360767,-0.0013970277999823771,0.001578110639100843,0.00297513843908322,0.73524,0.26476,0.9547599999999999,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_parties_guarantor,41,0.00019103816427935822,0.0012918812182536685,-0.002297920682521495,0.002785567567309972,0.005083488249831467,0.28604,0.71396,0.94788,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_parties_none,42,-5.029329235524082e-06,0.0026951617494591017,-0.0052239955122136104,0.005223658475093132,0.010447653987306743,0.551,0.449,0.61252,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_payment_plans_bank,47,0.0019139783107350583,0.004137814030123228,-0.006125544701590438,0.009881995276180977,0.016007539977771414,0.73808,0.26192,0.9956,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_payment_plans_none,48,0.0018113365346806845,0.005808095697917638,-0.009562696535409617,0.013047282569959653,0.022609979105369268,0.7,0.3,0.99952,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_payment_plans_stores,49,-0.00021876379647122783,0.0010292271130241833,-0.002252933578993859,0.001790642305325012,0.0040435758843188705,0.7044800000000001,0.29552,0.9228000000000001,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__own_telephone_none,57,2.6820118813002948e-05,0.011159719641853813,-0.0214300567458565,0.021980498688099027,0.04341055543395553,0.46740000000000004,0.5326,0.7972400000000001,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__own_telephone_yes,58,2.0944547980557697e-05,0.011160648077201971,-0.021876192972813888,0.021359540645087736,0.04323573361790162,0.46264000000000005,0.53736,0.81112,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_female div/dep/mar,36,0.0048715278916999245,0.0104398665756792,-0.015407587901779651,0.025265785171899653,0.040673373073679304,0.7178,0.2822,0.9522799999999999,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_male div/sep,37,-0.00020563732852024247,0.0010765585065367982,-0.0023089201599148317,0.0018572539881645553,0.004166174148079387,0.70324,0.29676,0.92348,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_male mar/wid,38,0.00032956588890165474,0.0026602447167857505,-0.004862818385402628,0.005476733561000833,0.01033955194640346,0.46248,0.53752,0.6272800000000001,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_male single,39,0.0023808254510251843,0.012186749425335144,-0.021616525459236605,0.025947348113257385,0.04756387357249399,0.5778,0.42219999999999996,0.98564,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_car,43,2.026763642992595e-05,0.009752127742999566,-0.018858128155124422,0.019052856150122862,0.03791098430524729,0.49668,0.50332,0.5178,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_life insurance,44,8.817674127611363e-05,0.0064754868729894385,-0.012630715091748705,0.01265571728740192,0.025286432379150625,0.51308,0.48692,0.53164,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_no known property,45,0.001845827238394566,0.005399575190613486,-0.00846360114743305,0.012250591034850673,0.020714192182283722,0.7199599999999999,0.28004,0.99996,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_real estate,46,0.006201604593040455,0.008912367007267356,-0.011025615255016118,0.023533145783436703,0.03455876103845282,0.46,0.54,1.0,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_business,16,0.0003085559219222314,0.0022475305443465654,-0.004142113269190126,0.004629874971959246,0.008771988241149373,0.6139600000000001,0.38604,0.72068,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_domestic appliance,17,5.962162218587455e-06,0.00035839964637535035,-0.0007166281226716485,0.0007139119854610473,0.0014305401081326956,0.49939999999999996,0.5006,0.51676,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_education,18,0.0002348790945656348,0.0008896684714241906,-0.0015007124106944905,0.001955203058657996,0.003455915469352486,0.75156,0.24844000000000002,0.9841199999999999,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_furniture/equipment,19,0.0005098225541607605,0.004886831509694675,-0.008958888898047263,0.010074372492471955,0.019033261390519217,0.5788,0.4212,0.66976,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_new car,20,0.0005013770702671525,0.00803436953344686,-0.015184395402000873,0.016180288054555406,0.031364683456556276,0.65924,0.34076,0.9974,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_other,21,3.5189396299071736e-05,0.00010576013303064292,-0.00016974637895075876,0.00024252939307209712,0.00041227577202285594,0.62312,0.37688000000000005,0.72808,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_radio/tv,22,0.002621844054164497,0.008305798662706396,-0.01341365319159073,0.01895629300274437,0.0323699461943351,0.42016,0.57984,0.99968,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_repairs,23,-2.8444960128636085e-05,0.00037300513386808246,-0.0007514105359245861,0.0007075684920953358,0.001458979028019922,0.57776,0.42224000000000006,0.64664,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_retraining,24,-3.177033205443248e-05,6.397865055779914e-05,-0.0001554675313713144,9.311559462244147e-05,0.0002485831259937559,0.32368,0.67632,0.81824,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_used car,25,0.003445573175115132,0.0031917762672079154,-0.0026942345616056485,0.009582188663171308,0.012276423224776956,0.36068,0.63932,0.9985200000000001,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_100<=X<500,26,-0.00023992739533986338,0.00309438467737757,-0.006304493335617243,0.005662181525795151,0.011966674861412395,0.6186400000000001,0.38136000000000003,0.79392,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_500<=X<1000,27,0.00011888076705638983,0.0011929341833156215,-0.0021591064433827242,0.0024681652084757545,0.004627271651858478,0.27,0.73,0.9801599999999999,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_<100,28,0.01201029640116475,0.010800031344851881,-0.008811668443928177,0.033014719136420186,0.04182638758034836,0.56,0.44,1.0,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_>=1000,29,0.0007757845581505233,0.0009852095238909624,-0.001144421992884597,0.0027044505937206427,0.0038488725866052394,0.28568,0.7143200000000001,0.98664,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_no known savings,30,0.004023950023633696,0.0051357589061721155,-0.005975667950037436,0.013909177599702942,0.019884845549740376,0.38,0.62,1.0,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__age,4,0.01794696026585174,0.040879931300310986,-0.061155393430848824,0.09717311248612205,0.1583285059169709,0.53896,0.46104,0.9872,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__credit_amount,1,0.024794414160446383,0.035456059551971134,-0.044435879880403324,0.09383857544631354,0.13827445532671687,0.60004,0.39996000000000004,0.99996,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__duration,0,0.08658219512396069,0.036519565797205694,0.015057948149747691,0.1576803240550891,0.14262237590534144,0.64,0.36,1.0,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__existing_credits,5,0.007132563404053558,0.042396706020897526,-0.07457160219117386,0.09035416226383626,0.16492576445501012,0.48519999999999996,0.5147999999999999,0.8592,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__installment_commitment,2,0.003056404892045541,0.03920854426476816,-0.07300053264278952,0.0794530367243497,0.15245356936713922,0.43976,0.56024,0.99112,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__num_dependents,6,-0.0002003590677368234,0.028966506158901978,-0.05640557483293347,0.055309466866369714,0.11171504169930317,0.5369999999999999,0.46299999999999997,0.59716,50,900,100
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__residence_since,3,-0.0027057175193693234,0.045922420257933666,-0.09149112730134702,0.08558136991794918,0.1770724972192962,0.44372,0.55628,0.69404,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__checking_status_0<=X<200,7,0.007403741216295472,0.008711192006210604,-0.009419436922179877,0.024272646324443974,0.03369208324662385,0.7398,0.2602,0.9991599999999999,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__checking_status_<0,8,0.019454103151025866,0.008581900745192215,0.0029879130046011355,0.03633700915051066,0.03334909614590953,0.76,0.24,1.0,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__checking_status_>=200,9,0.0003633084072831305,0.0015679007751493305,-0.002670298419943923,0.0033973171128416613,0.006067615532785585,0.38423999999999997,0.61576,0.76488,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__checking_status_no checking,10,0.04063483735368237,0.009478599304408997,0.022161143961023023,0.058802060498096546,0.03664091653707352,0.62,0.38,1.0,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_all paid,11,0.0004914073510768733,0.0013976025229548014,-0.0022039772418071535,0.0031792892569728675,0.005383266498780022,0.77972,0.22027999999999998,0.9994799999999999,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_critical/other existing credit,12,0.00906722065561029,0.008048945324118487,-0.006552222627885842,0.024806416637728125,0.03135863926561397,0.46,0.54,1.0,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_delayed previously,13,3.0222114487038207e-05,0.0017209964220630215,-0.0032324643648826068,0.0034490723899192367,0.0066815367548018435,0.5563600000000001,0.44364000000000003,0.6191599999999999,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_existing paid,14,-0.00029767335340969163,0.011929807398555876,-0.023550040124033438,0.022829316376142394,0.046379356500175835,0.48228000000000004,0.51772,0.86188,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_no credits/all paid,15,0.0022359873489537206,0.0013636772845762246,-0.0004351354832997812,0.004862542092942848,0.005297677576242629,0.83904,0.16096,0.99824,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_1<=X<4,31,-0.00026942919610844146,0.010628384801475082,-0.020893718228558646,0.020609164691982915,0.04150288292054156,0.52104,0.47896,0.6679999999999999,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_4<=X<7,32,-0.00031104193147872235,0.004254428044860914,-0.00855954222854419,0.008058091222522082,0.01661763345106627,0.30468,0.6953199999999999,0.98844,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_<1,33,0.004138973800084728,0.005498474982037201,-0.006634740422738373,0.014912346797181343,0.021547087219919717,0.7782399999999999,0.22175999999999998,0.9964,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_>=7,34,0.0030030391844395763,0.008384519296388535,-0.01346808350646709,0.019059254790137224,0.03252733829660431,0.44339999999999996,0.5566,0.95148,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_unemployed,35,0.00042005378853479804,0.0012564891006736066,-0.0020194526166643517,0.002902700518044462,0.004922153134708814,0.6796000000000001,0.3204,0.7955200000000001,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__foreign_worker_no,59,0.00034294004128182677,0.0006299681894122068,-0.0009016115707130668,0.0015518410699222082,0.0024534526406352754,0.24716000000000002,0.7528400000000001,0.98556,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__foreign_worker_yes,60,0.00031220477643510356,0.000664416968523496,-0.0009493143016583495,0.0015986952575957215,0.002548009559254071,0.25412,0.74588,0.97356,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__housing_for free,50,0.001189433949499863,0.0029617577625354686,-0.0046548181840902515,0.006822653058999495,0.011477471243089747,0.7552,0.24480000000000002,0.9915999999999999,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__housing_own,51,0.006532114503850761,0.010009768135032356,-0.012963572305550723,0.026171252735988356,0.039134825041539076,0.6999599999999999,0.30004000000000003,0.99996,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__housing_rent,52,0.0022047358637556874,0.00715967292172287,-0.011623148458358592,0.016236123697448493,0.027859272155807083,0.73752,0.26248,0.9947199999999999,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_high qualif/self emp/mgmt,53,0.0006987306756007361,0.003996775894775232,-0.007021634109150159,0.008486986950876341,0.015508621060026501,0.6826000000000001,0.31739999999999996,0.87516,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_skilled,54,0.0011654585902119196,0.010752221636598114,-0.01966743119735736,0.022200301678382984,0.041867732875740346,0.57808,0.42192,0.78168,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_unemp/unskilled non res,55,2.7964987992144875e-05,0.00034096407351146636,-0.0006498903009687448,0.0006591011793594478,0.0013089914803281926,0.52424,0.47576,0.5492,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_unskilled resident,56,9.209077580899713e-06,0.006326840539894818,-0.012288686096023889,0.012203903367365463,0.02449258946338935,0.46143999999999996,0.53856,0.6103999999999999,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_parties_co applicant,40,0.0005471253618564483,0.0005374836571221186,-0.0004993410420257281,0.0015953957537526602,0.0020947367957783888,0.7714799999999999,0.22852,0.9544400000000001,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_parties_guarantor,41,0.0005094697085850439,0.0015070223062365962,-0.002432700526732757,0.0034409683030912452,0.005873668829824002,0.28708,0.71292,0.94844,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_parties_none,42,2.7315604726838648e-06,0.0026663117957127416,-0.005225685673127506,0.005212148356121859,0.010437834029249367,0.55408,0.44592,0.61224,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_payment_plans_bank,47,0.0013214423340738995,0.004896705145085452,-0.008054636682876691,0.010800458662711605,0.018855095345588296,0.73744,0.26256,0.99576,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_payment_plans_none,48,0.0025786754769397385,0.006313177096097626,-0.00972761412205548,0.014706295275738723,0.024433909397794204,0.7197199999999999,0.28028,0.99956,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_payment_plans_stores,49,0.00014784633865364403,0.0007984581859860533,-0.0014094024372964217,0.001714381622272633,0.0031237840595690547,0.737,0.263,0.92324,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__own_telephone_none,57,0.0015878901743254844,0.01130205729054379,-0.020419257069461242,0.023582535905010277,0.044001792974471515,0.51628,0.48372,0.7976399999999999,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__own_telephone_yes,58,0.0016909484987220507,0.01128643816557397,-0.020274820374565464,0.023520774878521916,0.04379559525308738,0.51408,0.48591999999999996,0.8119200000000001,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_female div/dep/mar,36,0.005293793325398827,0.009672055024953543,-0.013506876073135832,0.024243392536801838,0.037750268609937666,0.73504,0.26496,0.9524799999999999,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_male div/sep,37,0.00016979051514425441,0.0008727386256893182,-0.0015262566082449166,0.001861302014557543,0.0033875586228024595,0.73676,0.26324000000000003,0.92364,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_male mar/wid,38,0.00018194432284213987,0.002441301032098087,-0.004516611796281714,0.004907367955821131,0.009423979752102846,0.44828,0.55172,0.62676,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_male single,39,0.005306323508599109,0.011889110413422657,-0.017912805045694747,0.02846226099304683,0.04637506603874157,0.63588,0.36412,0.9858,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_car,43,-6.161576776385091e-05,0.009506559176996976,-0.01854485475876373,0.01839349524975202,0.036938350008515745,0.49356,0.50644,0.5171600000000001,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_life insurance,44,-0.0001401017229296639,0.0071232980153913385,-0.014033813794307144,0.013746416451546674,0.02778023024585382,0.5024799999999999,0.49752,0.5312,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_no known property,45,-0.0003004772770337416,0.0054252193092225835,-0.010830266116572888,0.010236975011896679,0.02106724112846957,0.6999599999999999,0.30004000000000003,0.99996,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_real estate,46,0.0038580013582659566,0.008776994976050355,-0.013049404466307741,0.020967258417277482,0.03401666288358522,0.42,0.58,1.0,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_business,16,0.00038210166048008055,0.0022823491027256586,-0.004151590165172393,0.0048670367878971745,0.009018626953069568,0.62376,0.37624,0.72112,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_domestic appliance,17,-1.8745897653446202e-07,7.966941442063637e-05,-0.0001547032974686274,0.00015498020151498573,0.0003096834989836131,0.49948,0.50052,0.51668,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_education,18,0.0003433250420351735,0.0008841798769188955,-0.0013562196242582027,0.0020815427822956094,0.003437762406553812,0.7709199999999999,0.22908,0.9840399999999999,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_furniture/equipment,19,0.0002827751285958702,0.005442052151911383,-0.010215671739066144,0.01095461571526929,0.021170287454335437,0.57548,0.42452,0.6698000000000001,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_new car,20,0.003410400241628,0.00852740445356192,-0.013357420919321152,0.020036534433378494,0.03339395535269965,0.7188800000000001,0.28112,0.99744,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_other,21,3.807924818567717e-05,0.00010611368894771265,-0.0001673555963017344,0.00024614832637918335,0.0004135039226809178,0.63336,0.36664,0.728,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_radio/tv,22,0.006279561885136726,0.00814790541773941,-0.009425689144921012,0.02223513776004071,0.03166082690496172,0.45984,0.54016,0.99968,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_repairs,23,-2.4809520049649045e-05,0.0003736572504290026,-0.000750671650291504,0.0007109690573270061,0.00146164070761851,0.58312,0.41688000000000003,0.64608,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_retraining,24,-3.478074700529211e-05,6.423726481689609e-05,-0.0001587305765670197,9.095379405941743e-05,0.0002496843706264371,0.30992000000000003,0.6900799999999999,0.818,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_used car,25,0.0024403134566841943,0.002997036352973827,-0.0033071713877232973,0.008276198632971325,0.01158337002069462,0.32055999999999996,0.67944,0.99848,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_100<=X<500,26,0.0002378509085838779,0.002641864948886305,-0.004808678551830861,0.005413671985246864,0.010222350537077724,0.65192,0.34808,0.79352,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_500<=X<1000,27,0.00046376112531448436,0.001396952068038808,-0.002291369686269511,0.003166421548480442,0.005457791234749954,0.26916,0.73084,0.9802,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_<100,28,0.010080645408821023,0.010821608337874142,-0.010883822542899853,0.03100620346741989,0.04189002601031974,0.54,0.46,1.0,50,900,100
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_>=1000,29,0.0011666666778436293,0.0011689737193123753,-0.0011138289847607017,0.003401506045576254,0.004515335030336956,0.28584,0.71416,0.9865600000000001,50,900,100
