method,mean_deletion_drop_auc,std_deletion_drop_auc,mean_insertion_auc,std_insertion_auc,mean_combined_score,std_combined_score,mean_runtime_seconds,std_runtime_seconds,completed_instances,completed_tasks,mean_test_accuracy,mean_test_balanced_accuracy
aime,0.39630399092471125,0.17166292837652553,0.8832121253858071,0.07790419425819982,0.6397580581552592,0.07555651817701584,0.012800766500001259,0.006288899540100586,100,1,0.77,0.6928571428571427
cos_fpde,0.3724154492131573,0.1783103978891167,0.8750030624461078,0.07685137988443888,0.6237092558296325,0.07899967075118601,0.010469501229997036,0.00477050262525561,100,1,0.77,0.6928571428571427
diff_fpde,0.37306049217791937,0.1782301854294627,0.8739542386992756,0.07861769548082141,0.6235073654385974,0.07917966057560331,0.00991304995000064,0.005455368222719693,100,1,0.77,0.6928571428571427
hyb_fpde_grid,0.37306049217791937,0.1782301854294627,0.8739542386992756,0.07861769548082141,0.6235073654385974,0.07917966057560331,0.013987757709999755,0.005887532990755983,100,1,0.77,0.6928571428571427
lime,-0.09731800950399397,0.16992536909432643,0.3811824547297133,0.18165506035061266,0.14193222261285965,0.13352733004362313,0.021021325990002424,0.008172379689628893,100,1,0.77,0.6928571428571427
shap,0.29351133593473505,0.21204133594268096,0.7533684431355647,0.32889015858196874,0.5234398895351499,0.26146554623582546,0.07354729832999794,0.021305836376479554,100,1,0.77,0.6928571428571427
