candidate_id,status,fpde_mode,method_variant,normalize,lambda_hyb,lambda_grid_mode,anchor_strategy,selection_objective,validation_metric_source,score,mean_combined_score,mean_deletion_drop_auc,mean_insertion_auc,mean_deletion_auc,mean_p0,mean_evidence,mean_exactness_abs_residual,n_eval_samples,n_success,n_error,task_id,dataset_name,selected_lambda
0,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.519238143554126,0.519238143554126,0.0854872514454608,0.9529890356627914,0.8811116256541949,0.9665988770996558,0.3557811853446745,8.933825901280557e-17,200,200,0,3918,pc1,0.0
1,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.1,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5181798201683138,0.5181798201683138,0.08371161384790511,0.9526480264887225,0.8828872632517506,0.9665988770996558,0.380481698125207,8.413408858487514e-17,200,200,0,3918,pc1,0.0
2,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.2,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.518334654773014,0.518334654773014,0.08385316303732004,0.9528161465087078,0.8827457140623358,0.9665988770996558,0.4051822109057396,8.958112029944232e-17,200,200,0,3918,pc1,0.0
3,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.3,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5169925308121541,0.5169925308121541,0.08155810308652409,0.9524269585377843,0.8850407740131316,0.9665988770996558,0.429882723686272,8.84535500400574e-17,200,200,0,3918,pc1,0.0
4,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.4,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5162591402463861,0.5162591402463861,0.08087207357687774,0.9516462069158942,0.8857268035227781,0.9665988770996558,0.45458323646680454,7.969319648637451e-17,200,200,0,3918,pc1,0.0
5,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.5,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5156098028542854,0.5156098028542854,0.08041325221268604,0.9508063534958846,0.8861856248869696,0.9665988770996558,0.479283749247337,8.21174725440521e-17,200,200,0,3918,pc1,0.0
6,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.6,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5142018169253767,0.5142018169253767,0.07854937060150599,0.9498542632492473,0.8880495064981497,0.9665988770996558,0.5039842620278695,7.891257092218496e-17,200,200,0,3918,pc1,0.0
7,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.7,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.515101944291469,0.515101944291469,0.0805613167245988,0.9496425718583393,0.8860375603750569,0.9665988770996558,0.528684774808402,9.142860080135761e-17,200,200,0,3918,pc1,0.0
8,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.8,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5146996639894739,0.5146996639894739,0.07944288426178998,0.9499564437171579,0.8871559928378657,0.9665988770996558,0.5533852875889346,1.086630785351872e-16,200,200,0,3918,pc1,0.0
9,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.9,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5141612021153101,0.5141612021153101,0.0792910862243541,0.9490313180062661,0.8873077908753016,0.9665988770996558,0.5780858003694671,1.0047518372857667e-16,200,200,0,3918,pc1,0.0
10,ok,hyb_grid,hyb_fpde_grid_validation,l1,1.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.513786818964193,0.513786818964193,0.07988903445920224,0.9476846034691837,0.8867098426404535,0.9665988770996558,0.6027863131499995,1.0311196341206141e-16,200,200,0,3918,pc1,0.0
