candidate_id,status,fpde_mode,method_variant,normalize,lambda_hyb,lambda_grid_mode,anchor_strategy,selection_objective,validation_metric_source,score,mean_combined_score,mean_deletion_drop_auc,mean_insertion_auc,mean_deletion_auc,mean_p0,mean_evidence,mean_exactness_abs_residual,n_eval_samples,n_success,n_error,task_id,dataset_name,selected_lambda
0,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6091090003946712,0.6091090003946712,0.4469259816208786,0.7712920191684642,0.36492402776536,0.8118500093862385,0.4057417928075111,3.639848992514168e-17,113,113,0,11,balance-scale,0.8
1,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.1,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6143366441007371,0.6143366441007371,0.4536618306543,0.7750114575471739,0.35818817873193864,0.8118500093862385,0.3987272408744321,5.567618023450341e-17,113,113,0,11,balance-scale,0.8
2,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.2,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6143366441007371,0.6143366441007371,0.4536618306543,0.7750114575471739,0.35818817873193864,0.8118500093862385,0.39171268894135314,5.3726535265927706e-17,113,113,0,11,balance-scale,0.8
3,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.3,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6153865901460175,0.6153865901460175,0.4552706364906563,0.7755025438013785,0.3565793728955824,0.8118500093862385,0.3846981370082741,5.4267676881221355e-17,113,113,0,11,balance-scale,0.8
4,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.4,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6195488540276174,0.6195488540276174,0.4603079019343942,0.7787898061208406,0.3515421074518444,0.8118500093862385,0.37768358507519506,5.0280115616752544e-17,113,113,0,11,balance-scale,0.8
5,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.5,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6207965540151237,0.6207965540151237,0.46074093227113677,0.780852175759111,0.35110907711510186,0.8118500093862385,0.370669033142116,4.652282738006827e-17,113,113,0,11,balance-scale,0.8
6,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.6,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6221246695753959,0.6221246695753959,0.4625012084141762,0.7817481307366158,0.3493488009720625,0.8118500093862385,0.36365448120903704,5.621348396600065e-17,113,113,0,11,balance-scale,0.8
7,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.7,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6221246695753959,0.6221246695753959,0.4625012084141762,0.7817481307366158,0.3493488009720625,0.8118500093862385,0.356639929275958,3.6540491625608807e-17,113,113,0,11,balance-scale,0.8
8,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.8,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6230610284451072,0.6230610284451072,0.46257203804058206,0.7835500188496324,0.3492779713456566,0.8118500093862385,0.34962537734287896,4.835349795095529e-17,113,113,0,11,balance-scale,0.8
9,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.9,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6228630766386979,0.6228630766386979,0.4625064847245379,0.7832196685528581,0.3493435246617007,0.8118500093862385,0.34261082540980003,5.571072118867108e-17,113,113,0,11,balance-scale,0.8
10,ok,hyb_grid,hyb_fpde_grid_validation,l1,1.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6223719395094309,0.6223719395094309,0.4612914698463669,0.7834524091724954,0.35055853953987176,0.8118500093862385,0.33559627347672094,3.534307188112924e-17,113,113,0,11,balance-scale,0.8
