candidate_id,status,fpde_mode,method_variant,normalize,lambda_hyb,lambda_grid_mode,anchor_strategy,selection_objective,validation_metric_source,score,mean_combined_score,mean_deletion_drop_auc,mean_insertion_auc,mean_deletion_auc,mean_p0,mean_evidence,mean_exactness_abs_residual,n_eval_samples,n_success,n_error,task_id,dataset_name,selected_lambda
0,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5823871298102614,0.5823871298102614,0.708041773751171,0.4567324858693519,0.07973792655402821,0.7877797003051993,0.15607083782295492,3.1440778799907144e-17,200,200,0,167121,Devnagari-Script,1.0
1,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.1,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5832345264224993,0.5832345264224993,0.7074031267276243,0.4590659261173745,0.08037657357757504,0.7877797003051993,0.15801957217857776,3.1413673745595006e-17,200,200,0,167121,Devnagari-Script,1.0
2,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.2,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5835069830553111,0.5835069830553111,0.7067785687244833,0.4602353973861388,0.08100113158071581,0.7877797003051993,0.1599683065342006,2.975918123038213e-17,200,200,0,167121,Devnagari-Script,1.0
3,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.3,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5836695491704321,0.5836695491704321,0.7062545276142522,0.4610845707266121,0.08152517269094706,0.7877797003051993,0.16191704088982342,2.896988204881268e-17,200,200,0,167121,Devnagari-Script,1.0
4,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.4,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5829064528507278,0.5829064528507278,0.7054777065908013,0.46033519911065435,0.08230199371439792,0.7877797003051993,0.16386577524544632,2.82131089324178e-17,200,200,0,167121,Devnagari-Script,1.0
5,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.5,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5832752167737048,0.5832752167737048,0.7048072212802947,0.4617432122671148,0.08297247902490447,0.7877797003051993,0.16581450960106914,2.304146456966194e-17,200,200,0,167121,Devnagari-Script,1.0
6,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.6,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5842080415762667,0.5842080415762667,0.7036211247922012,0.46479495836033236,0.08415857551299806,0.7877797003051993,0.16776324395669198,2.6905561112400278e-17,200,200,0,167121,Devnagari-Script,1.0
7,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.7,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5844235471886141,0.5844235471886141,0.7020024272958031,0.4668446670814251,0.08577727300939618,0.7877797003051993,0.16971197831231483,3.101251894177537e-17,200,200,0,167121,Devnagari-Script,1.0
8,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.8,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5850564442302774,0.5850564442302774,0.7016746986227994,0.4684381898377552,0.08610500168239976,0.7877797003051993,0.17166071266793767,3.027092465579528e-17,200,200,0,167121,Devnagari-Script,1.0
9,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.9,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5864919983589192,0.5864919983589192,0.7005520896751798,0.4724319070426586,0.0872276106300194,0.7877797003051993,0.17360944702356051,3.778444571111983e-17,200,200,0,167121,Devnagari-Script,1.0
10,ok,hyb_grid,hyb_fpde_grid_validation,l1,1.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5912008434490795,0.5912008434490795,0.699508528231884,0.48289315866627497,0.08827117207331528,0.7877797003051993,0.17555818137918336,3.1929211878611863e-17,200,200,0,167121,Devnagari-Script,1.0
