candidate_id,status,fpde_mode,method_variant,normalize,lambda_hyb,lambda_grid_mode,anchor_strategy,selection_objective,validation_metric_source,score,mean_combined_score,mean_deletion_drop_auc,mean_insertion_auc,mean_deletion_auc,mean_p0,mean_evidence,mean_exactness_abs_residual,n_eval_samples,n_success,n_error,task_id,dataset_name,selected_lambda
0,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6344469114152733,0.6344469114152733,0.5381250707428371,0.7307687520877095,0.45889406207288774,0.997019132815725,0.3035864380553903,4.853973126217603e-17,200,200,0,9960,wall-robot-navigation,0.2
1,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.1,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6352937017340597,0.6352937017340597,0.5401885355538625,0.7303988679142571,0.4568305972618624,0.997019132815725,0.3021927412246396,5.201351502281959e-17,200,200,0,9960,wall-robot-navigation,0.2
2,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.2,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6357876116258562,0.6357876116258562,0.540892206161563,0.7306830170901492,0.4561269266541619,0.997019132815725,0.300799044393889,5.104857508930749e-17,200,200,0,9960,wall-robot-navigation,0.2
3,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.3,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6347777318628643,0.6347777318628643,0.5399683962370287,0.7295870674886998,0.4570507365786961,0.997019132815725,0.2994053475631383,4.8855234094369317e-17,200,200,0,9960,wall-robot-navigation,0.2
4,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.4,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6329972091102027,0.6329972091102027,0.5403902677334058,0.7256041504869997,0.4566288650823191,0.997019132815725,0.29801165073238767,3.652460278669167e-17,200,200,0,9960,wall-robot-navigation,0.2
5,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.5,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6316836015899939,0.6316836015899939,0.5406289436732264,0.7227382595067614,0.45639018914249846,0.997019132815725,0.29661795390163703,4.328026652344885e-17,200,200,0,9960,wall-robot-navigation,0.2
6,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.6,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6300350133873203,0.6300350133873203,0.5409327561021454,0.7191372706724952,0.4560863767135795,0.997019132815725,0.2952242570708864,5.009664558186522e-17,200,200,0,9960,wall-robot-navigation,0.2
7,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.7,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6288347833072201,0.6288347833072201,0.5399590097682959,0.7177105568461443,0.4570601230474288,0.997019132815725,0.2938305602401357,4.839444817106298e-17,200,200,0,9960,wall-robot-navigation,0.2
8,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.8,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6265272712860238,0.6265272712860238,0.5373855955566655,0.7156689470153821,0.4596335372590593,0.997019132815725,0.2924368634093851,4.8223144227810263e-17,200,200,0,9960,wall-robot-navigation,0.2
9,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.9,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6250740778474108,0.6250740778474108,0.5372585222669197,0.7128896334279017,0.4597606105488051,0.997019132815725,0.29104316657863444,4.900810660068977e-17,200,200,0,9960,wall-robot-navigation,0.2
10,ok,hyb_grid,hyb_fpde_grid_validation,l1,1.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6247627537907663,0.6247627537907663,0.5359557534406948,0.7135697541408379,0.46106337937503006,0.997019132815725,0.28964946974788375,4.100018935471184e-17,200,200,0,9960,wall-robot-navigation,0.2
