candidate_id,status,fpde_mode,method_variant,normalize,lambda_hyb,lambda_grid_mode,anchor_strategy,selection_objective,validation_metric_source,score,mean_combined_score,mean_deletion_drop_auc,mean_insertion_auc,mean_deletion_auc,mean_p0,mean_evidence,mean_exactness_abs_residual,n_eval_samples,n_success,n_error,task_id,dataset_name,selected_lambda
0,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7405596918619091,0.7405596918619091,0.7781197521011194,0.7029996316226987,0.17141256089477697,0.9495323129958964,0.28265549310667787,3.719897653797766e-17,200,200,0,9964,semeion,0.0
1,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.1,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7383060394059165,0.7383060394059165,0.7778709729175064,0.6987411058943267,0.17166134007838996,0.9495323129958964,0.28509394375641434,3.804248582817138e-17,200,200,0,9964,semeion,0.0
2,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.2,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7352417668607549,0.7352417668607549,0.7769176094872609,0.6935659242342492,0.17261470350863548,0.9495323129958964,0.28753239440615075,3.9746851643318595e-17,200,200,0,9964,semeion,0.0
3,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.3,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7322983118825721,0.7322983118825721,0.7749121307721171,0.689684492993027,0.17462018222377929,0.9495323129958964,0.2899708450558871,3.7869013480573696e-17,200,200,0,9964,semeion,0.0
4,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.4,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7288738524825128,0.7288738524825128,0.7725354652601362,0.6852122397048893,0.1769968477357601,0.9495323129958964,0.2924092957056236,2.478052485432869e-17,200,200,0,9964,semeion,0.0
5,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.5,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7243648091034123,0.7243648091034123,0.7702836429078493,0.6784459752989755,0.17924867008804685,0.9495323129958964,0.29484774635536,3.3159239243296665e-17,200,200,0,9964,semeion,0.0
6,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.6,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7221835332753516,0.7221835332753516,0.7697603927794094,0.6746066737712937,0.1797719202164869,0.9495323129958964,0.2972861970050964,3.63207727782644e-17,200,200,0,9964,semeion,0.0
7,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.7,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7182115066899645,0.7182115066899645,0.7672907915022527,0.6691322218776764,0.1822415214936438,0.9495323129958964,0.2997246476548328,3.509345591901081e-17,200,200,0,9964,semeion,0.0
8,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.8,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7130994505605147,0.7130994505605147,0.7637232766661319,0.6624756244548976,0.18580903632976448,0.9495323129958964,0.3021630983045692,3.481590016285452e-17,200,200,0,9964,semeion,0.0
9,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.9,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7123846414305401,0.7123846414305401,0.7633353583942963,0.6614339244667841,0.18619695460160002,0.9495323129958964,0.3046015489543057,4.188056151877006e-17,200,200,0,9964,semeion,0.0
10,ok,hyb_grid,hyb_fpde_grid_validation,l1,1.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.709015560937789,0.709015560937789,0.7614071318779742,0.6566239899976037,0.18812518111792215,0.9495323129958964,0.30703999960404205,3.710139834245396e-17,200,200,0,9964,semeion,0.0
