candidate_id,status,fpde_mode,method_variant,normalize,lambda_hyb,lambda_grid_mode,anchor_strategy,selection_objective,validation_metric_source,score,mean_combined_score,mean_deletion_drop_auc,mean_insertion_auc,mean_deletion_auc,mean_p0,mean_evidence,mean_exactness_abs_residual,n_eval_samples,n_success,n_error,task_id,dataset_name,selected_lambda
0,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5900012743877409,0.5900012743877409,0.7195077942060535,0.46049475456942834,0.08026288120252298,0.7997706754085763,0.15941725964398867,2.653367976723775e-17,200,200,0,167121,Devnagari-Script,1.0
1,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.1,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5895833233260247,0.5895833233260247,0.7190437744138136,0.46012287223823584,0.0807269009947627,0.7997706754085763,0.1608496073019925,2.8210940528072824e-17,200,200,0,167121,Devnagari-Script,1.0
2,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.2,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5896418389294429,0.5896418389294429,0.7177708089475894,0.46151286891129656,0.0819998664609871,0.7997706754085763,0.16228195495999628,2.6029525757031992e-17,200,200,0,167121,Devnagari-Script,1.0
3,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.3,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5896498294771801,0.5896498294771801,0.7175078861408865,0.4617917728134738,0.08226278926768982,0.7997706754085763,0.16371430261800007,2.7300210703185003e-17,200,200,0,167121,Devnagari-Script,1.0
4,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.4,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5898269078040055,0.5898269078040055,0.7161443554473081,0.4635094601607031,0.0836263199612683,0.7997706754085763,0.1651466502760039,2.4466106224307893e-17,200,200,0,167121,Devnagari-Script,1.0
5,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.5,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5898574564363736,0.5898574564363736,0.7149275026623237,0.46478741021042325,0.08484317274625253,0.7997706754085763,0.16657899793400774,2.441623292437356e-17,200,200,0,167121,Devnagari-Script,1.0
6,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.6,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5885016134453526,0.5885016134453526,0.7137469946902408,0.4632562322004641,0.08602368071833556,0.7997706754085763,0.16801134559201153,2.4453095798238066e-17,200,200,0,167121,Devnagari-Script,1.0
7,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.7,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5887304931422986,0.5887304931422986,0.7123633976737104,0.465097588610887,0.08740727773486606,0.7997706754085763,0.16944369325001532,3.085856223328243e-17,200,200,0,167121,Devnagari-Script,1.0
8,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.8,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5880202247373862,0.5880202247373862,0.7108675558185769,0.4651728936561957,0.08890311958999945,0.7997706754085763,0.17087604090801914,2.682533015163635e-17,200,200,0,167121,Devnagari-Script,1.0
9,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.9,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5883332994345758,0.5883332994345758,0.7096151179960305,0.4670514808731212,0.09015555741254598,0.7997706754085763,0.17230838856602296,3.3146228817226845e-17,200,200,0,167121,Devnagari-Script,1.0
10,ok,hyb_grid,hyb_fpde_grid_validation,l1,1.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5939322450602219,0.5939322450602219,0.7091581430684525,0.4787063470519911,0.09061253234012372,0.7997706754085763,0.17374073622402675,3.035115561655921e-17,200,200,0,167121,Devnagari-Script,1.0
