candidate_id,status,fpde_mode,method_variant,normalize,lambda_hyb,lambda_grid_mode,anchor_strategy,selection_objective,validation_metric_source,score,mean_combined_score,mean_deletion_drop_auc,mean_insertion_auc,mean_deletion_auc,mean_p0,mean_evidence,mean_exactness_abs_residual,n_eval_samples,n_success,n_error,task_id,dataset_name,selected_lambda
0,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6386124648875625,0.6386124648875625,0.32517436021270496,0.9520505695624201,0.6308040889019765,0.9559784491146814,0.5065239213143993,5.662571106457292e-17,200,200,0,9977,nomao,0.0
1,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.1,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6335915121570902,0.6335915121570902,0.3160610281395154,0.951121996174665,0.639917420975166,0.9559784491146814,0.5127768780542539,6.371639327262812e-17,200,200,0,9977,nomao,0.0
2,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.2,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6329198239716701,0.6329198239716701,0.31509660603662626,0.9507430419067139,0.6408818430780552,0.9559784491146814,0.5190298347941085,5.134781488891349e-17,200,200,0,9977,nomao,0.0
3,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.3,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6325924056203653,0.6325924056203653,0.3148563109304115,0.950328500310319,0.64112213818427,0.9559784491146814,0.5252827915339631,5.181619022742723e-17,200,200,0,9977,nomao,0.0
4,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.4,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6318956770455288,0.6318956770455288,0.3139601774127534,0.9498311766783045,0.6420182717019282,0.9559784491146814,0.5315357482738177,5.4296844798074063e-17,200,200,0,9977,nomao,0.0
5,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.5,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.63134414895828,0.63134414895828,0.31316775375365646,0.9495205441629033,0.6428106953610251,0.9559784491146814,0.5377887050136723,5.723503268550978e-17,200,200,0,9977,nomao,0.0
6,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.6,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.631113481818888,0.631113481818888,0.31305107663789267,0.9491758869998835,0.6429273724767889,0.9559784491146814,0.544041661753527,4.978656376053436e-17,200,200,0,9977,nomao,0.0
7,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.7,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6308597817416516,0.6308597817416516,0.31264202862314755,0.9490775348601557,0.643336420491534,0.9559784491146814,0.5502946184933816,6.923281392623437e-17,200,200,0,9977,nomao,0.0
8,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.8,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6315366249714021,0.6315366249714021,0.3138018744081278,0.9492713755346762,0.6421765747065536,0.9559784491146814,0.5565475752332363,6.636184657349276e-17,200,200,0,9977,nomao,0.0
9,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.9,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6315080163911343,0.6315080163911343,0.3138392306643047,0.9491768021179638,0.6421392184503767,0.9559784491146814,0.5628005319730908,6.836545218824596e-17,200,200,0,9977,nomao,0.0
10,ok,hyb_grid,hyb_fpde_grid_validation,l1,1.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6313036367306161,0.6313036367306161,0.3134867151408438,0.9491205583203884,0.6424917339738377,0.9559784491146814,0.5690534887129455,6.746448018291051e-17,200,200,0,9977,nomao,0.0
