candidate_id,status,fpde_mode,method_variant,normalize,lambda_hyb,lambda_grid_mode,anchor_strategy,selection_objective,validation_metric_source,score,mean_combined_score,mean_deletion_drop_auc,mean_insertion_auc,mean_deletion_auc,mean_p0,mean_evidence,mean_exactness_abs_residual,n_eval_samples,n_success,n_error,task_id,dataset_name,selected_lambda
0,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.827028968459095,0.827028968459095,0.8081096058849578,0.8459483310332323,0.12900357974001192,0.9371131856249697,0.36369246058393384,4.223292722482785e-17,200,200,0,16,mfeat-karhunen,0.0
1,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.1,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.8246184632557284,0.8246184632557284,0.805326346673869,0.843910579837588,0.1317868389511008,0.9371131856249697,0.36771906769151597,4.759159646233746e-17,200,200,0,16,mfeat-karhunen,0.0
2,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.2,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.8191731143222353,0.8191731143222353,0.8012543254949036,0.8370919031495672,0.1358588601300663,0.9371131856249697,0.37174567479909804,4.295283746735823e-17,200,200,0,16,mfeat-karhunen,0.0
3,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.3,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.8135976590782599,0.8135976590782599,0.795815676528654,0.8313796416278657,0.14129750909631583,0.9371131856249697,0.3757722819066801,3.9985376121265405e-17,200,200,0,16,mfeat-karhunen,0.0
4,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.4,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.8105475411334823,0.8105475411334823,0.7929066992204014,0.8281883830465631,0.14420648640456843,0.9371131856249697,0.37979888901426223,4.370527377506317e-17,200,200,0,16,mfeat-karhunen,0.0
5,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.5,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.8044995270550092,0.8044995270550092,0.7864915636875511,0.8225074904224673,0.1506216219374186,0.9371131856249697,0.38382549612184425,3.7253186646601935e-17,200,200,0,16,mfeat-karhunen,0.0
6,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.6,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7991892536536328,0.7991892536536328,0.7814570623435398,0.8169214449637259,0.15565612328143,0.9371131856249697,0.38785210322942637,3.8443640631991014e-17,200,200,0,16,mfeat-karhunen,0.0
7,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.7,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7914339919451554,0.7914339919451554,0.7744643069777143,0.8084036769125963,0.16264887864725538,0.9371131856249697,0.3918787103370085,4.584006785268713e-17,200,200,0,16,mfeat-karhunen,0.0
8,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.8,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.782702002961008,0.782702002961008,0.7664142277699979,0.7989897781520179,0.17069895785497188,0.9371131856249697,0.39590531744459057,4.366298989033624e-17,200,200,0,16,mfeat-karhunen,0.0
9,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.9,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7738540454228179,0.7738540454228179,0.7572097152809133,0.7904983755647226,0.1799034703440564,0.9371131856249697,0.3999319245521727,5.0337338464156997e-17,200,200,0,16,mfeat-karhunen,0.0
10,ok,hyb_grid,hyb_fpde_grid_validation,l1,1.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7595958863888427,0.7595958863888427,0.7467090395862452,0.77248273319144,0.19040414603872458,0.9371131856249697,0.40395853165975476,4.44956571588051e-17,200,200,0,16,mfeat-karhunen,0.0
