candidate_id,status,fpde_mode,method_variant,normalize,lambda_hyb,lambda_grid_mode,anchor_strategy,selection_objective,validation_metric_source,score,mean_combined_score,mean_deletion_drop_auc,mean_insertion_auc,mean_deletion_auc,mean_p0,mean_evidence,mean_exactness_abs_residual,n_eval_samples,n_success,n_error,task_id,dataset_name,selected_lambda
0,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6821139206286765,0.6821139206286765,0.5289603677010237,0.8352674735563294,0.2309805592614238,0.7599409269624475,0.09369594202449182,5.2966528732434345e-17,200,200,0,146195,connect-4,0.9
1,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.1,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6814926662327729,0.6814926662327729,0.5282752004428827,0.8347101320226635,0.23166572651956494,0.7599409269624475,0.09533077812050643,5.2917197533586256e-17,200,200,0,146195,connect-4,0.9
2,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.2,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6814382836267842,0.6814382836267842,0.5280081740124478,0.8348683932411205,0.2319327529499997,0.7599409269624475,0.09696561421652108,5.035468569891677e-17,200,200,0,146195,connect-4,0.9
3,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.3,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6815659786827796,0.6815659786827796,0.5280379065721664,0.8350940507933925,0.23190302039028104,0.7599409269624475,0.0986004503125357,5.265536270893101e-17,200,200,0,146195,connect-4,0.9
4,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.4,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6818446967768075,0.6818446967768075,0.5288344888362131,0.8348549047174018,0.23110643812623452,0.7599409269624475,0.10023528640855034,4.654474844282587e-17,200,200,0,146195,connect-4,0.9
5,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.5,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6827363904222628,0.6827363904222628,0.5296069454002911,0.8358658354442344,0.2303339815621564,0.7599409269624475,0.10187012250456494,4.337242370811012e-17,200,200,0,146195,connect-4,0.9
6,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.6,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6836305424687589,0.6836305424687589,0.529499140227578,0.8377619447099397,0.2304417867348695,0.7599409269624475,0.10350495860057958,4.747938153748521e-17,200,200,0,146195,connect-4,0.9
7,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.7,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6843896161390365,0.6843896161390365,0.5299588429833482,0.8388203892947247,0.2299820839790993,0.7599409269624475,0.10513979469659422,5.101496482196044e-17,200,200,0,146195,connect-4,0.9
8,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.8,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6850740162835846,0.6850740162835846,0.5304809889027715,0.8396670436643976,0.22945993805967604,0.7599409269624475,0.10677463079260884,4.830229098640171e-17,200,200,0,146195,connect-4,0.9
9,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.9,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6852249928484483,0.6852249928484483,0.5307481687912396,0.8397018169056572,0.2291927581712079,0.7599409269624475,0.10840946688862346,4.938540895671473e-17,200,200,0,146195,connect-4,0.9
10,ok,hyb_grid,hyb_fpde_grid_validation,l1,1.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6851476350227352,0.6851476350227352,0.5304135490132137,0.8398817210322568,0.2295273779492338,0.7599409269624475,0.11004430298463809,5.204929369451161e-17,200,200,0,146195,connect-4,0.9
