candidate_id,status,fpde_mode,method_variant,normalize,lambda_hyb,lambda_grid_mode,anchor_strategy,selection_objective,validation_metric_source,score,mean_combined_score,mean_deletion_drop_auc,mean_insertion_auc,mean_deletion_auc,mean_p0,mean_evidence,mean_exactness_abs_residual,n_eval_samples,n_success,n_error,task_id,dataset_name,selected_lambda
0,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.770762031823735,0.770762031823735,0.7807577279761756,0.7607663356712946,0.17472398748539214,0.9554817154615678,0.39557313906473085,4.411835480278015e-17,200,200,0,146824,mfeat-pixel,0.0
1,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.1,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7695128223004357,0.7695128223004357,0.7792005705534139,0.7598250740474575,0.1762811449081538,0.9554817154615678,0.40093165862627717,4.831638561464402e-17,200,200,0,146824,mfeat-pixel,0.0
2,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.2,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7679093536782298,0.7679093536782298,0.77792282141056,0.7578958859458994,0.17755889405100755,0.9554817154615678,0.4062901781878234,4.5796699765787705e-17,200,200,0,146824,mfeat-pixel,0.0
3,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.3,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7636222869348512,0.7636222869348512,0.7738796571112482,0.753364916758454,0.18160205835031942,0.9554817154615678,0.41164869774936974,4.1581321719164064e-17,200,200,0,146824,mfeat-pixel,0.0
4,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.4,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.759366219231794,0.759366219231794,0.7709493547591254,0.7477830837044627,0.18453236070244247,0.9554817154615678,0.4170072173109161,3.594347042223944e-17,200,200,0,146824,mfeat-pixel,0.0
5,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.5,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7556620016897355,0.7556620016897355,0.7675014033635134,0.7438226000159573,0.18798031209805446,0.9554817154615678,0.4223657368724625,3.9430264608952826e-17,200,200,0,146824,mfeat-pixel,0.0
6,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.6,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7531615381422041,0.7531615381422041,0.7644895323082825,0.7418335439761257,0.1909921831532852,0.9554817154615678,0.4277242564340088,3.9985376121265405e-17,200,200,0,146824,mfeat-pixel,0.0
7,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.7,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7477423983508464,0.7477423983508464,0.7601042761615275,0.7353805205401653,0.1953774393000402,0.9554817154615678,0.4330827759955552,4.381911500317415e-17,200,200,0,146824,mfeat-pixel,0.0
8,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.8,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.743962949485549,0.743962949485549,0.7561909506919571,0.7317349482791411,0.19929076476961063,0.9554817154615678,0.43844129555710154,4.42267750200287e-17,200,200,0,146824,mfeat-pixel,0.0
9,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.9,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7385873952928247,0.7385873952928247,0.7510751092973575,0.7260996812882919,0.20440660616421014,0.9554817154615678,0.4437998151186479,4.6672735121155997e-17,200,200,0,146824,mfeat-pixel,0.0
10,ok,hyb_grid,hyb_fpde_grid_validation,l1,1.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.732542308966934,0.732542308966934,0.7457686065675573,0.7193160113663107,0.2097131088940106,0.9554817154615678,0.44915833468019417,4.653178883873288e-17,200,200,0,146824,mfeat-pixel,0.0
