candidate_id,status,fpde_mode,method_variant,normalize,lambda_hyb,lambda_grid_mode,anchor_strategy,selection_objective,validation_metric_source,score,mean_combined_score,mean_deletion_drop_auc,mean_insertion_auc,mean_deletion_auc,mean_p0,mean_evidence,mean_exactness_abs_residual,n_eval_samples,n_success,n_error,task_id,dataset_name,selected_lambda
0,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7601264420712966,0.7601264420712966,0.6003608464728829,0.9198920376697104,0.35576968761503197,0.9561305340879148,0.40960265762043874,6.756747938929664e-17,200,200,0,14952,PhishingWebsites,0.9
1,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.1,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7601064645797806,0.7601064645797806,0.6003608464728829,0.9198520826866781,0.35576968761503197,0.9561305340879148,0.41029355543903956,7.581608951756635e-17,200,200,0,14952,PhishingWebsites,0.9
2,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.2,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7600598397108718,0.7600598397108718,0.600259967445564,0.9198597119761794,0.3558705666423508,0.9561305340879148,0.4109844532576403,6.379011902035714e-17,200,200,0,14952,PhishingWebsites,0.9
3,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.3,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7600598235278128,0.7600598235278128,0.6002529378979664,0.9198667091576592,0.35587759618994846,0.9561305340879148,0.41167535107624104,6.460977586275618e-17,200,200,0,14952,PhishingWebsites,0.9
4,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.4,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7600648068959444,0.7600648068959444,0.6002631915543521,0.9198664222375367,0.3558673425335628,0.9561305340879148,0.41236624889484186,6.946700159549124e-17,200,200,0,14952,PhishingWebsites,0.9
5,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.5,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7600656255548962,0.7600656255548962,0.6002648288722559,0.9198664222375367,0.355865705215659,0.9561305340879148,0.4130571467134426,6.654399253847032e-17,200,200,0,14952,PhishingWebsites,0.9
6,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.6,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.762773727102353,0.762773727102353,0.602937573702659,0.9226098805020467,0.3531929603852559,0.9561305340879148,0.41374804453204334,7.044712035941814e-17,200,200,0,14952,PhishingWebsites,0.9
7,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.7,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7627858853722784,0.7627858853722784,0.6029513106962567,0.9226204600483001,0.353179223391658,0.9561305340879148,0.4144389423506441,7.487066522315899e-17,200,200,0,14952,PhishingWebsites,0.9
8,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.8,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.762782203693888,0.762782203693888,0.6029556410084983,0.9226087663792777,0.3531748930794165,0.9561305340879148,0.4151298401692449,6.902464710911715e-17,200,200,0,14952,PhishingWebsites,0.9
9,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.9,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.763032950024575,0.763032950024575,0.603465508312501,0.922600391736649,0.35266502577541387,0.9561305340879148,0.41582073798784563,8.291978215169137e-17,200,200,0,14952,PhishingWebsites,0.9
10,ok,hyb_grid,hyb_fpde_grid_validation,l1,1.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7630105028269009,0.7630105028269009,0.6034704332808721,0.9225505723729293,0.3526601008070427,0.9561305340879148,0.4165116358064464,7.374309496377407e-17,200,200,0,14952,PhishingWebsites,0.9
