candidate_id,status,fpde_mode,method_variant,normalize,lambda_hyb,lambda_grid_mode,anchor_strategy,selection_objective,validation_metric_source,score,mean_combined_score,mean_deletion_drop_auc,mean_insertion_auc,mean_deletion_auc,mean_p0,mean_evidence,mean_exactness_abs_residual,n_eval_samples,n_success,n_error,task_id,dataset_name,selected_lambda
0,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.8190566239540192,0.8190566239540192,0.8578907755395337,0.780222472368505,0.09852688951720998,0.9564176650567435,0.35767517115711683,3.880901676411863e-17,200,200,0,3481,isolet,0.0
1,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.1,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.8165175188931748,0.8165175188931748,0.8559834486962982,0.7770515890900512,0.10043421636044539,0.9564176650567435,0.36527860418268504,4.71584576944295e-17,200,200,0,3481,isolet,0.0
2,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.2,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.8138910740048818,0.8138910740048818,0.8549148885329491,0.7728672594768143,0.10150277652379437,0.9564176650567435,0.37288203720825325,4.22144957878956e-17,200,200,0,3481,isolet,0.0
3,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.3,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.8106053975126133,0.8106053975126133,0.8516815770613622,0.7695292179638648,0.10473608799538148,0.9564176650567435,0.3804854702338214,3.733124920302089e-17,200,200,0,3481,isolet,0.0
4,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.4,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.8053086143645289,0.8053086143645289,0.8476055675305858,0.7630116611984724,0.10881209752615785,0.9564176650567435,0.3880889032593896,3.904862544423793e-17,200,200,0,3481,isolet,0.0
5,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.5,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.799629289434273,0.799629289434273,0.843000008148457,0.756258570720089,0.1134176569082865,0.9564176650567435,0.39569233628495776,3.9985376121265405e-17,200,200,0,3481,isolet,0.0
6,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.6,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7954902580440705,0.7954902580440705,0.8389706030861823,0.7520099130019589,0.11744706197056129,0.9564176650567435,0.40329576931052585,4.1598668953923835e-17,200,200,0,3481,isolet,0.0
7,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.7,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7855105327314837,0.7855105327314837,0.830238862800693,0.7407822026622742,0.12617880225605047,0.9564176650567435,0.4108992023360941,4.5536491244391186e-17,200,200,0,3481,isolet,0.0
8,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.8,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7752228054108669,0.7752228054108669,0.8192618432463484,0.7311837675753856,0.13715582181039515,0.9564176650567435,0.41850263536166227,5.2735593669694933e-17,200,200,0,3481,isolet,0.0
9,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.9,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7651932945205562,0.7651932945205562,0.808445965013188,0.7219406240279244,0.14797170004355562,0.9564176650567435,0.4261060683872304,4.021089017314239e-17,200,200,0,3481,isolet,0.0
10,ok,hyb_grid,hyb_fpde_grid_validation,l1,1.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.7503325696890752,0.7503325696890752,0.7953798979158954,0.7052852414622554,0.16103776714084822,0.9564176650567435,0.4337095014127986,4.232725281383409e-17,200,200,0,3481,isolet,0.0
