candidate_id,status,fpde_mode,method_variant,normalize,lambda_hyb,lambda_grid_mode,anchor_strategy,selection_objective,validation_metric_source,score,mean_combined_score,mean_deletion_drop_auc,mean_insertion_auc,mean_deletion_auc,mean_p0,mean_evidence,mean_exactness_abs_residual,n_eval_samples,n_success,n_error,task_id,dataset_name,selected_lambda
0,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5807428728524716,0.5807428728524716,0.2886584240824233,0.8728273216225202,0.5550413578726195,0.8436997819550429,0.25977482746406827,8.909539772616881e-17,200,200,0,7592,adult,0.0
1,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.1,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5803117396199291,0.5803117396199291,0.28781258229314366,0.8728108969467143,0.5558871996618993,0.8436997819550429,0.27023864903724776,8.901896147300858e-17,200,200,0,7592,adult,0.0
2,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.2,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5803404623375568,0.5803404623375568,0.2878581737221648,0.8728227509529486,0.555841608232878,0.8436997819550429,0.2807024706104273,7.602263003142484e-17,200,200,0,7592,adult,0.0
3,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.3,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5801959293100765,0.5801959293100765,0.2876159604106584,0.8727758982094947,0.5560838215443844,0.8436997819550429,0.29116629218360685,7.937118844114633e-17,200,200,0,7592,adult,0.0
4,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.4,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5800321706060519,0.5800321706060519,0.28730408625173764,0.8727602549603662,0.5563956957033053,0.8436997819550429,0.3016301137567864,8.638922910364499e-17,200,200,0,7592,adult,0.0
5,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.5,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5800435083785276,0.5800435083785276,0.2873157746463439,0.8727712421107111,0.5563840073086991,0.8436997819550429,0.3120939353299659,7.371707411163441e-17,200,200,0,7592,adult,0.0
6,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.6,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5800810341386807,0.5800810341386807,0.28731204982382574,0.8728500184535357,0.5563877321312173,0.8436997819550429,0.3225577569031455,7.798449386253736e-17,200,200,0,7592,adult,0.0
7,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.7,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5803740305322898,0.5803740305322898,0.28763555136290225,0.8731125097016772,0.5560642305921406,0.8436997819550429,0.3330215784763249,9.280336915606924e-17,200,200,0,7592,adult,0.0
8,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.8,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5803643304480838,0.5803643304480838,0.28763016358358073,0.8730984973125868,0.5560696183714622,0.8436997819550429,0.3434854000495045,8.15948870969141e-17,200,200,0,7592,adult,0.0
9,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.9,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5804437904456603,0.5804437904456603,0.2877772389730773,0.8731103419182434,0.5559225429819655,0.8436997819550429,0.353949221622684,9.045078596704726e-17,200,200,0,7592,adult,0.0
10,ok,hyb_grid,hyb_fpde_grid_validation,l1,1.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5804275684078664,0.5804275684078664,0.28774208433604126,0.8731130524796914,0.5559576976190016,0.8436997819550429,0.3644130431958635,8.369173409850105e-17,200,200,0,7592,adult,0.0
