candidate_id,status,fpde_mode,method_variant,normalize,lambda_hyb,lambda_grid_mode,anchor_strategy,selection_objective,validation_metric_source,score,mean_combined_score,mean_deletion_drop_auc,mean_insertion_auc,mean_deletion_auc,mean_p0,mean_evidence,mean_exactness_abs_residual,n_eval_samples,n_success,n_error,task_id,dataset_name,selected_lambda
0,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6350912130849067,0.6350912130849067,0.5767572359361727,0.6934251902336408,0.3366878297380505,0.9134450656742231,0.21958843389412486,7.291910131268508e-17,200,200,0,14965,bank-marketing,1.0
1,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.1,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6347683468212703,0.6347683468212703,0.5770185738082028,0.692518119834338,0.3364264918660204,0.9134450656742231,0.23995926127086942,7.896461262646426e-17,200,200,0,14965,bank-marketing,1.0
2,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.2,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.637450149799101,0.637450149799101,0.5824195848199349,0.6924807147782671,0.33102548085428807,0.9134450656742231,0.26033008864761403,7.523495715311412e-17,200,200,0,14965,bank-marketing,1.0
3,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.3,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6383469786862268,0.6383469786862268,0.584076476469933,0.6926174809025208,0.3293685892042902,0.9134450656742231,0.2807009160243586,7.2476746826311e-17,200,200,0,14965,bank-marketing,1.0
4,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.4,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6392029507129477,0.6392029507129477,0.5852203514080988,0.6931855500177968,0.3282247142661243,0.9134450656742231,0.30107174340110315,6.918077222195507e-17,200,200,0,14965,bank-marketing,1.0
5,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.5,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6397720817600943,0.6397720817600943,0.5851778416777842,0.6943663218424043,0.3282672239964388,0.9134450656742231,0.3214425707778477,8.082076674575945e-17,200,200,0,14965,bank-marketing,1.0
6,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.6,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6412319366879923,0.6412319366879923,0.5865565638480145,0.6959073095279703,0.32688850182620866,0.9134450656742231,0.3418133981545923,6.819197984064829e-17,200,200,0,14965,bank-marketing,1.0
7,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.7,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6410485130413158,0.6410485130413158,0.5862217946814399,0.6958752314011919,0.32722327099278314,0.9134450656742231,0.36218422553133695,7.138387103644561e-17,200,200,0,14965,bank-marketing,1.0
8,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.8,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6403734623972042,0.6403734623972042,0.5850594042441976,0.6956875205502111,0.32838566143002557,0.9134450656742231,0.38255505290808145,8.106362803239619e-17,200,200,0,14965,bank-marketing,1.0
9,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.9,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6413627158993096,0.6413627158993096,0.5852609341148199,0.6974644976837991,0.3281841315594032,0.9134450656742231,0.40292588028482607,8.703107678975641e-17,200,200,0,14965,bank-marketing,1.0
10,ok,hyb_grid,hyb_fpde_grid_validation,l1,1.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6429640796886233,0.6429640796886233,0.5868257970788487,0.6991023622983983,0.3266192685953744,0.9134450656742231,0.4232967076615706,7.800617790598707e-17,200,200,0,14965,bank-marketing,1.0
