candidate_id,status,fpde_mode,method_variant,normalize,lambda_hyb,lambda_grid_mode,anchor_strategy,selection_objective,validation_metric_source,score,mean_combined_score,mean_deletion_drop_auc,mean_insertion_auc,mean_deletion_auc,mean_p0,mean_evidence,mean_exactness_abs_residual,n_eval_samples,n_success,n_error,task_id,dataset_name,selected_lambda
0,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6917158023673017,0.6917158023673017,0.5232461032937279,0.8601855014408752,0.28289061524582837,0.8061367185395563,0.15049119683286097,2.979767040750536e-17,200,200,0,9910,Bioresponse,0.6
1,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.1,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6916636769503751,0.6916636769503751,0.5232390057827917,0.8600883481179585,0.28289771275676456,0.8061367185395563,0.15061671524856687,3.315273403026175e-17,200,200,0,9910,Bioresponse,0.6
2,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.2,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6916389470318252,0.6916389470318252,0.5231914408372752,0.8600864532263749,0.282945277702281,0.8061367185395563,0.15074223366427275,3.23786136791071e-17,200,200,0,9910,Bioresponse,0.6
3,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.3,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6916434715155575,0.6916434715155575,0.52317644855451,0.8601104944766047,0.2829602699850463,0.8061367185395563,0.15086775207997863,2.7026991755718655e-17,200,200,0,9910,Bioresponse,0.6
4,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.4,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.691637278663884,0.691637278663884,0.523217787591088,0.86005676973668,0.2829189309484683,0.8061367185395563,0.15099327049568456,2.819576169765803e-17,200,200,0,9910,Bioresponse,0.6
5,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.5,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6916085946731302,0.6916085946731302,0.5231929027628546,0.8600242865834056,0.2829438157767016,0.8061367185395563,0.15111878891139044,2.474149357611921e-17,200,200,0,9910,Bioresponse,0.6
6,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.6,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6917188777974832,0.6917188777974832,0.5233679493970945,0.8600698061978719,0.28276876914246174,0.8061367185395563,0.1512443073270963,2.3240957769399275e-17,200,200,0,9910,Bioresponse,0.6
7,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.7,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6916768244577872,0.6916768244577872,0.5233313170749659,0.8600223318406084,0.2828054014645904,0.8061367185395563,0.1513698257428022,2.79962684979207e-17,200,200,0,9910,Bioresponse,0.6
8,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.8,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6916772854454009,0.6916772854454009,0.523319569140843,0.8600350017499585,0.28281714939871333,0.8061367185395563,0.15149534415850807,3.115346522419848e-17,200,200,0,9910,Bioresponse,0.6
9,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.9,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6916725390924419,0.6916725390924419,0.5233229299822897,0.8600221482025937,0.28281378855726663,0.8061367185395563,0.15162086257421398,3.125538022841212e-17,200,200,0,9910,Bioresponse,0.6
10,ok,hyb_grid,hyb_fpde_grid_validation,l1,1.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.6916953878290186,0.6916953878290186,0.5233341146603223,0.860056660997715,0.282802603879234,0.8061367185395563,0.15174638098991985,3.0665574246580005e-17,200,200,0,9910,Bioresponse,0.6
