candidate_id,status,fpde_mode,method_variant,normalize,lambda_hyb,lambda_grid_mode,anchor_strategy,selection_objective,validation_metric_source,score,mean_combined_score,mean_deletion_drop_auc,mean_insertion_auc,mean_deletion_auc,mean_p0,mean_evidence,mean_exactness_abs_residual,n_eval_samples,n_success,n_error,task_id,dataset_name,selected_lambda
0,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5356870252283348,0.5356870252283348,0.13061521288497338,0.9407588375716962,0.8093902063614646,0.9400054192464381,0.25606343844291346,8.056055822436292e-17,200,200,0,3902,pc4,0.9
1,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.1,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5352056031349188,0.5352056031349188,0.13000082103153224,0.9404103852383053,0.8100045982149058,0.9400054192464381,0.2724651589708797,7.83401121751126e-17,200,200,0,3902,pc4,0.9
2,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.2,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.535340814805601,0.535340814805601,0.13033412279899828,0.9403475068122037,0.8096712964474396,0.9400054192464381,0.288866879498846,6.619704784327495e-17,200,200,0,3902,pc4,0.9
3,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.3,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.535876030600856,0.535876030600856,0.13137125718563789,0.940380804016074,0.8086341620608002,0.9400054192464381,0.30526860002681216,6.801850749305061e-17,200,200,0,3902,pc4,0.9
4,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.4,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5366912882436415,0.5366912882436415,0.13268459695354495,0.9406979795337381,0.807320822292893,0.9400054192464381,0.3216703205547784,7.526965162263366e-17,200,200,0,3902,pc4,0.9
5,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.5,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5375361338304078,0.5375361338304078,0.1343401540124499,0.9407321136483656,0.8056652652339882,0.9400054192464381,0.3380720410827447,8.249043809138712e-17,200,200,0,3902,pc4,0.9
6,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.6,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5370025248998529,0.5370025248998529,0.1334742938509624,0.9405307559487432,0.8065311253954757,0.9400054192464381,0.3544737616107109,9.081277396738585e-17,200,200,0,3902,pc4,0.9
7,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.7,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5377486585835767,0.5377486585835767,0.13477865090008478,0.9407186662670685,0.8052267683463533,0.9400054192464381,0.3708754821386772,7.86697096355482e-17,200,200,0,3902,pc4,0.9
8,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.8,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5381425333788373,0.5381425333788373,0.13570864252513684,0.9405764242325378,0.8042967767213013,0.9400054192464381,0.3872772026666434,8.767292447586783e-17,200,200,0,3902,pc4,0.9
9,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.9,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5381746035446304,0.5381746035446304,0.13582533361302074,0.94052387347624,0.8041800856334175,0.9400054192464381,0.40367892319460963,9.133319101017889e-17,200,200,0,3902,pc4,0.9
10,ok,hyb_grid,hyb_fpde_grid_validation,l1,1.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.5381237804901754,0.5381237804901754,0.1358928123720652,0.9403547486082856,0.8041126068743729,0.9400054192464381,0.4200806437225759,9.687780092026976e-17,200,200,0,3902,pc4,0.9
