candidate_id,status,fpde_mode,method_variant,normalize,lambda_hyb,lambda_grid_mode,anchor_strategy,selection_objective,validation_metric_source,score,mean_combined_score,mean_deletion_drop_auc,mean_insertion_auc,mean_deletion_auc,mean_p0,mean_evidence,mean_exactness_abs_residual,n_eval_samples,n_success,n_error,task_id,dataset_name,selected_lambda
0,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.48098395256820103,0.48098395256820103,0.019797466791978933,0.942170438344423,0.9133582130374331,0.933155679829412,0.21322202735625756,7.679349777606203e-17,200,200,0,3903,pc3,0.0
1,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.1,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.4808817652995543,0.4808817652995543,0.01943511341093017,0.9423284171881784,0.9137205664184819,0.933155679829412,0.23291575977633627,7.680488189887313e-17,200,200,0,3903,pc3,0.0
2,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.2,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.48051625808013015,0.48051625808013015,0.01914718860852138,0.9418853275517389,0.9140084912208907,0.933155679829412,0.2526094921964151,6.941929669990187e-17,200,200,0,3903,pc3,0.0
3,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.3,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.4802889621681162,0.4802889621681162,0.01881080761232615,0.9417671167239061,0.9143448722170858,0.933155679829412,0.2723032246164938,7.558190184830949e-17,200,200,0,3903,pc3,0.0
4,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.4,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.4802138184980332,0.4802138184980332,0.018975006334910685,0.9414526306611557,0.9141806734945013,0.933155679829412,0.29199695703657264,7.443698435416479e-17,200,200,0,3903,pc3,0.0
5,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.5,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.47987975893193974,0.47987975893193974,0.01882730800304995,0.9409322098608297,0.9143283718263621,0.933155679829412,0.3116906894566514,6.737232299824924e-17,200,200,0,3903,pc3,0.0
6,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.6,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.4795058702770366,0.4795058702770366,0.018386299257106,0.9406254412969673,0.9147693805723062,0.933155679829412,0.33138442187673006,6.937159180431252e-17,200,200,0,3903,pc3,0.0
7,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.7,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.47922076819055043,0.47922076819055043,0.018139710271091302,0.9403018261100096,0.9150159695583207,0.933155679829412,0.3510781542968089,7.762020193258223e-17,200,200,0,3903,pc3,0.0
8,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.8,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.47907846058216097,0.47907846058216097,0.017664002077969608,0.9404929190863524,0.9154916777514424,0.933155679829412,0.37077188671688766,8.025698161606698e-17,200,200,0,3903,pc3,0.0
9,ok,hyb_grid,hyb_fpde_grid_validation,l1,0.9,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.47854541654742716,0.47854541654742716,0.0172223234606406,0.9398685096342138,0.9159333563687716,0.933155679829412,0.3904656191369664,8.805456364058272e-17,200,200,0,3903,pc3,0.0
10,ok,hyb_grid,hyb_fpde_grid_validation,l1,1.0,grid_candidate_lambda_hyb,mean,deletion_insertion_validation,heldout_deletion_insertion,0.47818075772489055,0.47818075772489055,0.017140441640778135,0.9392210738090029,0.916015238188634,0.933155679829412,0.41015935155704525,9.271554878009791e-17,200,200,0,3903,pc3,0.0
